DIFF_CMD	*HASH_VALUE	title_id	name	women_name
DIFF SWAP 1750 639				
DIFF CHANGED 639 	_177253E12AE23348	Master_Jungle_Forager	Maître Foreur de la Jungle	Maître Foreur de la Jungle
DIFF SWAP 1752 640				
DIFF CHANGED 640 	_82F86F311B6BF7E3	Master_Lacustre_Forager	Maître Foreur des Lacs	Maître Foreur des Lacs
DIFF SWAP 1761 641				
DIFF CHANGED 641 	_2708503476F5D33B	Master_Prime_Roots_Forager	Maître Foreur des Primes Racines	Maître Foreur des Primes Racines
DIFF SWAP 944 642				
DIFF CHANGED 642 	_C58698FE29D8F4A2	gn_green_seed_comrade	Chef Régulier	
DIFF SWAP 1283 643				
DIFF CHANGED 643 	_61208066BB6B6D62	gn_kitin_gatherers-magician_guard	Garde Maître	
DIFF SWAP 1285 644				
DIFF CHANGED 644 	_0075026D1C60BDD1	gn_kitin_gatheres_wander_guards	Garde Maître	
DIFF SWAP 1330 645				
DIFF CHANGED 645 	_E0EB24AD6AA9148C	gn_matis_defender	Défenseur Matis	
DIFF SWAP 1444 646				
DIFF CHANGED 646 	_6293E0F632C9E26F	gn_recoverers_guard_6	Garde Maître	
DIFF SWAP 1670 647				
DIFF CHANGED 647 	_6618630CEAB89CED	gn_zorai_voluteer_m	Défenseur Zoraï	
DIFF SWAP 762 648				
DIFF CHANGED 648 	_A9ED8487D5B994B1	gn_antikamis_guard	Garde Maître	
DIFF SWAP 1690 649				
DIFF CHANGED 649 	_3E983C556658B4BA	gn_arid_matis_guard	Garde Maître	
DIFF SWAP 1741 650				
DIFF CHANGED 650 	_E248D8896A589FA9	gn_barkers_guard	Garde Puissant	
DIFF SWAP 1775 651				
DIFF CHANGED 651 	_1FE3E0FA29CA268F	gn_beachcombers_guard	Garde Maître	
DIFF SWAP 1696 652				
DIFF CHANGED 652 	_23A3B0F6E9E90E94	gn_black_circle_guard	Garde Maître	
DIFF SWAP 670 653				
DIFF CHANGED 653 	_29974C212519DC87	gn_cholorogoos_guard	Garde Puissant	
DIFF SWAP 772 654				
DIFF CHANGED 654 	_2658DBEAD9554281	gn_company_eternal_guard_havenofpurity	Garde Puissant	
DIFF SWAP 773 655				
DIFF CHANGED 655 	_4D711E7A405F711D	gn_company_eternal_guard_nexus	Garde Puissant	
DIFF SWAP 776 656				
DIFF CHANGED 656 	_66993C1D6176C8A3	gn_corsairs_guard	Garde Régulier	
DIFF SWAP 802 657				
DIFF CHANGED 657 	_E1F3C805681A2699	gn_darkeningsap_guard	Garde Maître	
DIFF SWAP 823 658				
DIFF CHANGED 658 	_41A748512B68C8BD	gn_duneriders_guard	Garde Maître	
DIFF SWAP 843 659				
DIFF CHANGED 659 	_A58687B3A3BAE00A	gn_ecowarriors_guard	Garde Maître	
DIFF SWAP 855 660				
DIFF CHANGED 660 	_BF9E69E8ECAA6816	gn_first_deserters_guard	Garde Puissant	
DIFF SWAP 875 661				
DIFF CHANGED 661 	_B1DF0D1D68B780A8	gn_fraharhunters_guard	Garde Puissant	
DIFF SWAP 876 662				
DIFF CHANGED 662 	_80FF8D0C5F3BECEC	gn_fraharhunters_guards	Garde Puissant	
DIFF SWAP 879 663				
DIFF CHANGED 663 	_A8A7BC6511D927B1	gn_frahars_guard	Garde d'Elite	
DIFF SWAP 940 664				
DIFF CHANGED 664 	_E889228D1F84C49F	gn_gooheads_guard	Garde Maître	
DIFF SWAP 945 665				
DIFF CHANGED 665 	_DC2F98B9AAA88CAC	gn_green_seed_guard	Garde Régulier	
DIFF SWAP 962 666				
DIFF CHANGED 666 	_A299588D2523D49D	gn_hamazans_guard	Grand Garde	
DIFF SWAP 980 667				
DIFF CHANGED 667 	_82FE9DFE4539300A	gn_iconeworshipers_guard	Garde Régulier	
DIFF SWAP 1284 668				
DIFF CHANGED 668 	_424E796D65B86BAB	gn_kitin_gatherers_guard	Garde Maître	
DIFF SWAP 1306 669				
DIFF CHANGED 669 	_6638DC0FE5B69BA2	gn_lawless_guard	Garde Maître	
DIFF SWAP 1310 670				
DIFF CHANGED 670 	_67D7E0878758A7A4	gn_leviers_guard	Garde Régulier	
DIFF SWAP 1357 671				
DIFF CHANGED 671 	_5CA21A7C39811D2D	gn_matisian_border_guards_guard	Garde Puissant	
DIFF SWAP 1389 672				
DIFF CHANGED 672 	_AC48642367D9B87E	gn_nightturner_guard	Garde Puissant	
DIFF SWAP 1396 673				
DIFF CHANGED 673 	_14380D092D1F7887	gn_oasis_diggers_guard	Garde Maître	
DIFF SWAP 1417 674				
DIFF CHANGED 674 	_E62677A2A639EC20	gn_pyromancers_guard	Garde Maître	
DIFF SWAP 1443 675				
DIFF CHANGED 675 	_C4A7804D2C089CAD	gn_recoverers_guard	Garde Maître	
DIFF SWAP 1447 676				
DIFF CHANGED 676 	_EDAD6087D4797CA8	gn_renegades_guard	Garde Maître	
DIFF SWAP 1449 677				
DIFF CHANGED 677 	_EBE47BAF144ACC9F	gn_restorers_guard	Garde d'Elite	
DIFF SWAP 1467 678				
DIFF CHANGED 678 	_ADA69C8490AA8086	gn_sacredsap_guard	Grand Garde	
DIFF SWAP 1469 679				
DIFF CHANGED 679 	_6623B803E889628B	gn_sap_gleaners_guard	Garde Maître	
DIFF SWAP 1470 680				
DIFF CHANGED 680 	_57149854EBF8ACA1	gn_sap_slaves_guard	Garde d'Elite	
DIFF SWAP 1474 681				
DIFF CHANGED 681 	_2BE47BA5112ABC9D	gn_scorchers_guard	Garde d'Elite	
DIFF SWAP 1477 682				
DIFF CHANGED 682 	_D7E9D8036C08308F	gn_shadowrunners_guard	Grand Garde	
DIFF SWAP 1480 683				
DIFF CHANGED 683 	_64993C9AA3D3A8A5	gn_siblings_guard	Grand Garde	
DIFF SWAP 1482 684				
DIFF CHANGED 684 	_6DA8DD23E099685A	gn_silt_sculptors_guard	Grand Garde	
DIFF SWAP 1488 685				
DIFF CHANGED 685 	_ABED4D0942EA0C4C	gn_slash_and_burn_guard	Garde Maître	
DIFF SWAP 1490 686				
DIFF CHANGED 686 	_2738DC0EA65743AD	gn_slavers_guard	Garde Maître	
DIFF SWAP 1492 687				
DIFF CHANGED 687 	_EC26B495560988B1	gn_smugglers_guard	Garde Puissant	
DIFF SWAP 1599 688				
DIFF CHANGED 688 	_9A886CABEDF5F09E	gn_tutor_guard	Garde Puissant	
DIFF SWAP 1614 689				
DIFF CHANGED 689 	_AC78D90FA5086443	gn_water_breakers_guard	Grand Garde	
DIFF SWAP 1618 690				
DIFF CHANGED 690 	_97C90509EC0EA092	gn_woven_bridles_guard	Garde Maître	
DIFF SWAP 1645 691				
DIFF CHANGED 691 	_8A4D35C26548A80B	gn_zorai_kami_sentinel	Sentinelle Kami	
DIFF SWAP 804 692				
DIFF CHANGED 692 	_E308306C5FDA08B1	Fighter	Combattant	
DIFF SWAP 1735 693				
DIFF CHANGED 693 	_68D814346CD8948C	Magician	Magicien	
DIFF SWAP 1800 694				
DIFF CHANGED 694 	_6C7A9C62E6D834BA	Craftsman	Artisan	
DIFF SWAP 1785 695				
DIFF CHANGED 695 	_0737B77BDDC44E82	MeleeFighter	Combattant de Mêlée	
DIFF SWAP 1810 696				
DIFF CHANGED 696 	_A91938A081542C8A	RangeFighter	Combattant à Distance	
DIFF SWAP 1916 697				
DIFF CHANGED 697 	_5F69048626095079	AttackCaster	Attaquant	
DIFF SWAP 1827 698				
DIFF CHANGED 698 	_AF17F45DEA140072	BufferCaster	Buffer	
DIFF SWAP 1680 699				
DIFF CHANGED 699 	_ACF9E4856A8DEC64	HealerCaster	Guérisseur	
DIFF SWAP 1676 700				
DIFF CHANGED 700 	_61702CA3A9DAE42F	Harvester	Récolteur	
DIFF SWAP 1826 701				
DIFF CHANGED 701 	_2A55BC8BA5B96899	Shopkeeper	Marchand	
DIFF SWAP 1744 702				
DIFF CHANGED 702 	_6A89DC672E8A5C93	Faber	Artisan	
DIFF SWAP 1693 703				
DIFF CHANGED 703 	_E3A7E4872F39505C	IreFighter	Combattant Agressif	
DIFF SWAP 1845 704				
DIFF CHANGED 704 	_EC1AAC9A6D19E068	Swashbuckler	Bretteur	
DIFF SWAP 1699 705				
DIFF CHANGED 705 	_68F8948362647C90	KamicFist	Poing Kamic	
DIFF SWAP 1673 706				
DIFF CHANGED 706 	_D676A49662A7D7A5	BladeBearer	Porteur de Lames	
DIFF SWAP 1909 707				
DIFF CHANGED 707 	_5599AC929A49FC5E	WindChild	Enfant des Vents	
DIFF SWAP 1813 708				
DIFF CHANGED 708 	_2588FCAA6B08A0B4	Runner	Coureur	
DIFF SWAP 1817 709				
DIFF CHANGED 709 	_A3BB9C95AA771C9F	Scout	Eclaireur	
DIFF SWAP 1895 710				
DIFF CHANGED 710 	_8DCAFC38E2A9945E	FireLance	Lanceur de Flammes	
DIFF SWAP 1816 711				
DIFF CHANGED 711 	_AA79DC9C1A56B7C4	ScarletHunter	Chasseur Ecarlate	
DIFF SWAP 1672 712				
DIFF CHANGED 712 	_8AFAFC672F0C5C9A	GreenHunter	Chasseur Vert	
DIFF SWAP 1914 713				
DIFF CHANGED 713 	_9CA7D8872FC5C36B	AtysGuardian	Gardien d'Atys	
DIFF SWAP 1822 714				
DIFF CHANGED 714 	_ACB7A3801546D834	ShadowHunter	Chasseur de L'Ombre	
DIFF SWAP 1911 715				
DIFF CHANGED 715 	_9DEBC0746D5AD4AC	Witherer	Fletrisseur	
DIFF SWAP 749 716				
DIFF CHANGED 716 	_2BAA60956197BCA7	Fouler	Contamineur	
DIFF SWAP 1803 717				
DIFF CHANGED 717 	_EDA7649DEB5A0C55	Disturber	Troubleur d'Esprits	
DIFF SWAP 1700 718				
DIFF CHANGED 718 	_E3F9F89257A40CB6	KamicFury	Furie Kamique	
DIFF SWAP 1837 719				
DIFF CHANGED 719 	_ADE8A4ED491BE8A0	SpiritualShield	Bouclier Spirituel	
DIFF SWAP 1811 720				
DIFF CHANGED 720 	_67D4E88E1EDA80B8	Faker	Feinteur	
DIFF SWAP 1910 721				
DIFF CHANGED 721 	_D9C8747A580A4C65	WindGuardian	Gardien des Vents	
DIFF SWAP 1701 722				
DIFF CHANGED 722 	_A576488A20B90C5E	KamicGuardian	Gardien Kamic	
DIFF SWAP 1904 723				
DIFF CHANGED 723 	_7088B89D60D790A0	Unknown	Inconnu	
DIFF SWAP 1818 724				
DIFF CHANGED 724 	_22B4409229A6B893	SecondBreath	Second Souffle	
DIFF SWAP 1730 725				
DIFF CHANGED 725 	_E069EB9D67892847	LifeStealer	Voleur de Vies	
DIFF SWAP 1819 726				
DIFF CHANGED 726 	_A116638D1F56349F	SecondLife	Seconde Vie	
DIFF SWAP 1815 727				
DIFF CHANGED 727 	_E1970385EEA2883E	SapCristal	Cristal de Sève	
DIFF SWAP 1814 728				
DIFF CHANGED 728 	_41CFC00F61268789	SandCaravanner	Caravannier des Sables	
DIFF SWAP 1692 729				
DIFF CHANGED 729 	_34A2C1B90DAAA495	ImperialSupplier	Fournisseur Impérial	
DIFF SWAP 1839 730				
DIFF CHANGED 730 	_72D8DC78603ABCA8	Steward	Régisseur	
DIFF SWAP 1677 731				
DIFF CHANGED 731 	_ECDA8C68EE16BCB2	Hawker	Colporteur	
DIFF SWAP 1806 732				
DIFF CHANGED 732 	_2A49BC9A1212D3AA	range_warrior	Guerrier à Distance	
DIFF SWAP 1675 733				
DIFF CHANGED 733 	_61722CC3A9DAE42F	harvester	Récolteur	
DIFF SWAP 1920 734				
DIFF CHANGED 734 	_E43A109723B664A4	attack_magician	Attaquant	
DIFF SWAP 1687 735				
DIFF CHANGED 735 	_A189A09EDEA85CAD	buffer_magician	Buffer	
DIFF SWAP 1679 736				
DIFF CHANGED 736 	_A5297AB06058B0AD	healer_magician	Guérisseur	
DIFF SWAP 1674 737				
DIFF CHANGED 737 	_6A89DCA72E8A5CB3	faber	Artisan	
DIFF SWAP 1773 738				
DIFF CHANGED 738 	_0CA8C83460FCB8E2	FireMaster	Maître du Feu	
DIFF SWAP 1729 739				
DIFF CHANGED 739 	_67F610442A8ABCC0	LakeMaster	Maître des Lacs	
DIFF SWAP 926 740				
DIFF CHANGED 740 	_E8F8A4AD53D39C51	gn_gibbay_guard	Garde d'Elite	
DIFF SWAP 1326 741				
DIFF CHANGED 741 	_33185DBF82913503	gn_masters_of_the_goo_guard	Garde d'Elite	
DIFF SWAP 1597 742				
DIFF CHANGED 742 	_AFE00123666AD460	gn_tryker_tribe_slave	Esclave Tryker	
DIFF SWAP 1835 743				
DIFF CHANGED 743 	_B3EF601A05BBAC70	CM	Administrateur de la Communauté	Administratrice de la Communauté
DIFF SWAP 1689 744				
DIFF CHANGED 744 	_090C14DD8E0A2524	EM	Administrateur des Evènements	Administratrice des Evènements
DIFF SWAP 1688 745				
DIFF CHANGED 745 	_A3E59E30A3E581EB	EG	Guide des Evènements	Guide des Evènements
DIFF SWAP 1793 746				
DIFF CHANGED 746 	_19DAEC7920168C8F	OBSERVER	Observateur	Observatrice
DIFF SWAP 1698 747				
DIFF CHANGED 747 	_5A05B79F1EA71CA5	Kami_Ally	Champion Kami	
DIFF SWAP 1702 748				
DIFF CHANGED 748 	_ECF9B45D2639D824	Karavan_Ally	Champion Karavan	
DIFF SWAP 1740 749				
DIFF CHANGED 749 	_35DF10730898A57F	gn_aegus_kami_priest	Prêcheur Kami d'Aegus	
DIFF SWAP 1011 750				
DIFF CHANGED 750 	_1F4FD67C615A7B19	gn_kaemon_kami_priest	Prêcheur Kami de Kaemon	
DIFF SWAP 1476 751				
DIFF CHANGED 751 	_0D9252F0B695727B	gn_sekovix_kami_priest	Prêcheur Kami de Sekovix	
DIFF SWAP 1406 752				
DIFF CHANGED 752 	_614F0290235CCB20	gn_phyxon_kami_priest	Prêcheur Kami de Phyxon	
DIFF SWAP 910 753				
DIFF CHANGED 753 	_C8F242F871F56283	gn_galemus_kami_priest	Prêcheur Kami de Galemus	
DIFF SWAP 1496 754				
DIFF CHANGED 754 	_72985B38F3CD25F5	gn_stalli_karavan_teleporter	Téléporteur Karavan de Stalli	
DIFF SWAP 1772 755				
DIFF CHANGED 755 	_3509DECE961A2B66	gn_borea_karavan_teleporter	Téléporteur Karavan de Borea	
DIFF SWAP 1392 756				
DIFF CHANGED 756 	_F0985B2871CFB5DF	gn_nistia_karavan_teleporter	Téléporteur Karavan de Nistia	
DIFF SWAP 1456 757				
DIFF CHANGED 757 	_2C7E1C358044C3CE	gn_rosilio_karavan_teleporter	Téléporteur Karavan de Rosilio	
DIFF SWAP 1372 758				
DIFF CHANGED 758 	_77B9DECE982A0B4F	gn_miani_karavan_teleporter	Téléporteur Karavan de Miani	
DIFF SWAP 1495 759				
DIFF CHANGED 759 	_A0930267E8EFFEFB	gn_stalli_karavan_guide	Guide Karavan de Stalli	
DIFF SWAP 1677 760				
DIFF CHANGED 760 	_F6F4E273380951E3	gn_borea_karavan_guide	Guide Karavan de Borea	
DIFF SWAP 1391 761				
DIFF CHANGED 761 	_61B4D65A277026ED	gn_nistia_karavan_guide	Guide Karavan de Nistia	
DIFF SWAP 1455 762				
DIFF CHANGED 762 	_9CD2D20A9D82EC81	gn_rosilio_karavan_guide	Guide Karavan de Rosilio	
DIFF SWAP 1371 763				
DIFF CHANGED 763 	_BB849E6DFD990DDD	gn_miani_karavan_guide	Guide Karavan de Miani	
DIFF SWAP 1419 764				
DIFF CHANGED 764 	_E11DA181A1DA8B19	gn_qai_lo_kami_priest	Prêcheur Kami de Qai Lo	
DIFF SWAP 1479 765				
DIFF CHANGED 765 	_1C74283532F5CD24	gn_sheng_wo_kami_priest	Prêcheur Kami de Sheng Wo	
DIFF SWAP 1364 766				
DIFF CHANGED 766 	_0884F83975751612	gn_men_xing_kami_priest	Prêcheur Kami de Men Xing	
DIFF SWAP 1294 767				
DIFF CHANGED 767 	_049E2206B5944291	gn_koi_zun_kami_priest	Prêcheur Kami de Koi Zun	
DIFF SWAP 1626 768				
DIFF CHANGED 768 	_A13CB337E1755122	gn_yin_piang_kami_priest	Prêcheur Kami de Yin Piang	
DIFF SWAP 1915 769				
DIFF CHANGED 769 	_8DB42643D552074B	gn_aubermouth_karavan_teleporter	Téléporteur Karavan d'Aubermouth	
DIFF SWAP 1617 770				
DIFF CHANGED 770 	_0F302872195B6F17	gn_waverton_karavan_teleporter	Téléporteur Karavan de Waverton	
DIFF SWAP 975 771				
DIFF CHANGED 771 	_3F60046A168C7FDF	gn_hobwelly_karavan_teleporter	Téléporteur Karavan d'Hobwelly	
DIFF SWAP 813 772				
DIFF CHANGED 772 	_4B5FF4BF37909B44	gn_dingleton_karavan_teleporter	Téléporteur Karavan de Dingleton	
DIFF SWAP 1749 773				
DIFF CHANGED 773 	_0A1FE46995BB0B15	gn_barkdell_karavan_teleporter	Téléporteur Karavan de Barkdell	
DIFF SWAP 1791 774				
DIFF CHANGED 774 	_A7E8075CE1348AFE	gn_aubermouth_karavan_guide	Guide Karavan d'Aubermouth	
DIFF SWAP 1616 775				
DIFF CHANGED 775 	_DAA31AEB153E166E	gn_waverton_karavan_guide	Guide Karavan de Waverton	
DIFF SWAP 974 776				
DIFF CHANGED 776 	_57D5F6AFD0FEC67D	gn_hobwelly_karavan_guide	Guide Karavan d'Hobwelly	
DIFF SWAP 812 777				
DIFF CHANGED 777 	_B094E3A53C95D26F	gn_dingleton_karavan_guide	Guide Karavan de Dingleton	
DIFF SWAP 1751 778				
DIFF CHANGED 778 	_953206D9CEBD1E6A	gn_barkdell_karavan_guide	Guide Karavan de Barkdell	
DIFF SWAP 1144 779				
DIFF CHANGED 779 	_25A7947BE9967BAA	gn_karavan_agent	Agent Karavan	
DIFF SWAP 1685 780				
DIFF CHANGED 780 	_340E740DE26E9C5B	gn_ancientdryads_kami_ambassador_m1	Ambassadeur Kami des Dryades	
DIFF SWAP 1825 781				
DIFF CHANGED 781 	_4F9A5B34C23DE732	gn_beachcombers_kami_ambassador_t1	Ambassadeur Kami des Déferlants	
DIFF SWAP 975 782				
DIFF CHANGED 782 	_C8716716D18ED704	gn_cockroaches_kami_ambassador_p1	Ambassadeur Kami des Cancrelats	
DIFF SWAP 1791 783				
DIFF CHANGED 783 	_E4072AE7BEBFD0CD	gn_company_kami_ambassador_p1	Ambassadeur Kami de la Compagnie de l'Arbre Eternel	
DIFF SWAP 1616 784				
DIFF CHANGED 784 	_66072AE7BEBFD0CD	gn_company_kami_ambassador_z1	Ambassadeur Kami de la Compagnie de l'Arbre Eternel	
DIFF SWAP 812 785				
DIFF CHANGED 785 	_FE6C5F3533E7DEEC	gn_corsairs_kami_ambassador_t1	Ambassadeur Kami des Corsaires	
DIFF SWAP 824 786				
DIFF CHANGED 786 	_7D9F14ECEC8ADB18	gn_duneriders_kami_ambassador_f1	Ambassadeur Kami des Sauvages	
DIFF SWAP 844 787				
DIFF CHANGED 787 	_4D01DB0DF35F29FB	gn_ecowarriors_kami_ambassador_m1	Ambassadeur Kami des Embourbés	
DIFF SWAP 856 788				
DIFF CHANGED 788 	_BED02C6E419264EF	gn_firstdeserters_kami_ambassador_m1	Ambassadeur Kami des Bagnards	
DIFF SWAP 878 789				
DIFF CHANGED 789 	_2D0B05EBD586BD89	gn_fraharhunters_kami_ambassador_f1	Ambassadeur Kami des Chasseurs de Frahars	
DIFF SWAP 963 790				
DIFF CHANGED 790 	_EC4D1BA5567D0B2F	gn_hamazans_kami_ambassador_z1	Ambassadeur Kami des Amazones Matis	
DIFF SWAP 1098 791				
DIFF CHANGED 791 	_82C1FD0D8B307A8E	gn_kami_welcomer_f1	Hôte Kami des Dunes de l'Exil	
DIFF SWAP 1099 792				
DIFF CHANGED 792 	_170E3D0D0CB03AB7	gn_kami_welcomer_f2	Hôte Kami des Tours de Frahar	
DIFF SWAP 1100 793				
DIFF CHANGED 793 	_55B93E8802601EB2	gn_kami_welcomer_f3	Hôte Kami des Dunes Impériales	
DIFF SWAP 1101 794				
DIFF CHANGED 794 	_0FBCA4C3E3362EC3	gn_kami_welcomer_f4	Hôte Kami de l'Oasis d'Oflovak	
DIFF SWAP 1102 795				
DIFF CHANGED 795 	_1820C239D5E22AB7	gn_kami_welcomer_f5	Hôte Kami du Canyon Interdit	
DIFF SWAP 1103 796				
DIFF CHANGED 796 	_91BF210DC9C16EB2	gn_kami_welcomer_f6	Hôte Kami des Mines de Sciure	
DIFF SWAP 1104 797				
DIFF CHANGED 797 	_11C252092BD12EB0	gn_kami_welcomer_f7	Hôte Kami des Dunes Sauvages	
DIFF SWAP 1105 798				
DIFF CHANGED 798 	_542AF20D8BC0713C	gn_kami_welcomer_f8	Hôte Kami du Couloir Brûlé	
DIFF SWAP 1106 799				
DIFF CHANGED 799 	_0FE1AA47149B85B2	gn_kami_welcomer_m1	Hôte Kami du Jardin Fugace	
DIFF SWAP 1107 800				
DIFF CHANGED 800 	_7144739C66FA9E23	gn_kami_welcomer_m2	Hôte Kami du Bosquet de la Confusion	
DIFF SWAP 1108 801				
DIFF CHANGED 801 	_E7AA56428AB80FCE	gn_kami_welcomer_m3	Hôte Kami de la Masure de l'Hérétique	
DIFF SWAP 1109 802				
DIFF CHANGED 802 	_4A0A8D59B45D42B6	gn_kami_welcomer_m4	Hôte Kami de la Source Cachée	
DIFF SWAP 1110 803				
DIFF CHANGED 803 	_B5F65A2115DC1FD6	gn_kami_welcomer_m5	Hôte Kami du Monticule du Dissentiment	
DIFF SWAP 1111 804				
DIFF CHANGED 804 	_54A7BB2D90C53EAD	gn_kami_welcomer_m6	Hôte Kami des Jardins Majestueux	
DIFF SWAP 1112 805				
DIFF CHANGED 805 	_12C9CE4AF3F22EB6	gn_kami_welcomer_m7	Hôte Kami du Marais Supérieur	
DIFF SWAP 1113 806				
DIFF CHANGED 806 	_2F3873728D9B43DE	gn_kami_welcomer_p1	Hôte Kami des Profondeurs Interdites	
DIFF SWAP 1114 807				
DIFF CHANGED 807 	_7A773E509B05FA44	gn_kami_welcomer_p10	Hôte Kami de la Porte des Vents	
DIFF SWAP 1115 808				
DIFF CHANGED 808 	_D663378774710228	gn_kami_welcomer_p2	Hôte Kami de la Porte de l'Obscurité	
DIFF SWAP 1116 809				
DIFF CHANGED 809 	_7B4B29D68399CC57	gn_kami_welcomer_p3	Hôte Kami du Nexus	
DIFF SWAP 1117 810				
DIFF CHANGED 810 	_8FBFED338B1652B2	gn_kami_welcomer_p4	Hôte Kami du Gouffre d'Ichor	
DIFF SWAP 1118 811				
DIFF CHANGED 811 	_23E20B87FA7DCF20	gn_kami_welcomer_p5	Hôte Kami de la Forêt Insaisissable	
DIFF SWAP 1119 812				
DIFF CHANGED 812 	_9593636CC957EF23	gn_kami_welcomer_p6	Hôte Kami de la Terre de la Continuité	
DIFF SWAP 1120 813				
DIFF CHANGED 813 	_097CD29EE57D72BC	gn_kami_welcomer_p7	Hôte Kami de la Cité Engloutie	
DIFF SWAP 1121 814				
DIFF CHANGED 814 	_26D4737978D6AEE6	gn_kami_welcomer_p8	Hôte Kami de la Fosse aux Epreuves	
DIFF SWAP 1122 815				
DIFF CHANGED 815 	_98379B3C8D3422BB	gn_kami_welcomer_p9	Hôte Kami des Sources Interdites	
DIFF SWAP 1123 816				
DIFF CHANGED 816 	_0ED40E7AB7151ABA	gn_kami_welcomer_t1	Hôte Kami des Plages d'Abondance	
DIFF SWAP 1124 817				
DIFF CHANGED 817 	_9692ED7F3AF4E1B9	gn_kami_welcomer_t2	Hôte Kami des Chutes de la Rosée	
DIFF SWAP 1125 818				
DIFF CHANGED 818 	_D46EE1571E42F3BD	gn_kami_welcomer_t3	Hôte Kami de l'Ile Enchantée	
DIFF SWAP 1126 819				
DIFF CHANGED 819 	_0AEC6A0CB7654EC2	gn_kami_welcomer_t4	Hôte Kami des Lagons de Loria	
DIFF SWAP 1127 820				
DIFF CHANGED 820 	_80DEA91EBBC2F6AA	gn_kami_welcomer_t5	Hôte Kami du Lac de la Liberté	
DIFF SWAP 1128 821				
DIFF CHANGED 821 	_929E8914E0DE19C8	gn_kami_welcomer_t6	Hôte Kami de l'Eau du Repos	
DIFF REMOVED 822 	_0000000000000000	gn_driller_marauder_const	Aklareen en construction	
DIFF SWAP 1128 822				
DIFF CHANGED 822 	_F20629595BBFA153	gn_kami_welcomer_t7	Hôte Kami de la Source	
DIFF SWAP 1129 823				
DIFF CHANGED 823 	_949F7D1D70F036C6	gn_kami_welcomer_t8	Hôte Kami des Vents du Songe	
DIFF SWAP 1130 824				
DIFF CHANGED 824 	_DF961A76CDE15284	gn_kami_welcomer_z1	Hôte Kami des Cités de l'Intuition	
DIFF SWAP 1131 825				
DIFF CHANGED 825 	_95EDA3A023B69E80	gn_kami_welcomer_z2	Hôte Kami du Bosquet de l'Ombre	
DIFF SWAP 1132 826				
DIFF CHANGED 826 	_568282F0DC7D1DAE	gn_kami_welcomer_z3	Hôte Kami du Havre de Pureté	
DIFF SWAP 1133 827				
DIFF CHANGED 827 	_8396B76435B5F38C	gn_kami_welcomer_z4	Hôte Kami du Noeud de la Démence	
DIFF SWAP 1134 828				
DIFF CHANGED 828 	_16711E208BE0F6C0	gn_kami_welcomer_z5	Hôte Kami du Bosquet Vierge	
DIFF SWAP 1135 829				
DIFF CHANGED 829 	_773A61DE8399CCE4	gn_kami_welcomer_z6	Hôte Kami du Vide	
DIFF SWAP 1271 830				
DIFF CHANGED 830 	_55264B0272BCEEA4	gn_keepers_kami_ambassador_p1	Ambassadeur Kami des Mémoires	
DIFF SWAP 1299 831				
DIFF CHANGED 831 	_972A9AD04625984E	gn_lagoonbrothers_kami_ambassador_t1	Ambassadeur Kami des Frères de la Lagune	
DIFF SWAP 1310 832				
DIFF CHANGED 832 	_F1977E10720C0AAF	gn_leviers_kami_ambassador_f1	Ambassadeur Kami des Taxeurs	
DIFF SWAP 1417 833				
DIFF CHANGED 833 	_2676847A13EE1B1D	gn_pyromancers_kami_ambassador_p1	Ambassadeur Kami des Pyromanciennes	
DIFF SWAP 1444 834				
DIFF CHANGED 834 	_00EF54EB6842740A	gn_recoverers_kami_ambassador_p1	Ambassadeur Kami des Recycleurs	
DIFF SWAP 1449 835				
DIFF CHANGED 835 	_C1CED855DE196722	gn_restorers_kami_ambassador_f1	Ambassadeur Kami des Veilleurs	
DIFF SWAP 1467 836				
DIFF CHANGED 836 	_8C3310B6F5BFBB17	gn_sacredsap_kami_ambassador_m1	Ambassadeur Kami de la Sève Sacrée	
DIFF SWAP 1470 837				
DIFF CHANGED 837 	_BA313C79703E29EA	gn_sapgleaners_kami_ambassador_p1	Ambassadeur Kami des Sèves Sèches	
DIFF SWAP 1477 838				
DIFF CHANGED 838 	_9CFB26E3C4563618	gn_shadowrunners_kami_ambassador_z1	Ambassadeur Kami des Trafiquants des Ombres	
DIFF SWAP 1480 839				
DIFF CHANGED 839 	_99A3A3A5516BF8C8	gn_siblings_kami_ambassador_m1	Ambassadeur Kami des Frères des Plantes	
DIFF SWAP 1599 840				
DIFF CHANGED 840 	_2DABDF97E7FBEB80	gn_tutors_kami_ambassador_z1	Ambassadeur Kami des Tuteurs	
DIFF SWAP 1614 841				
DIFF CHANGED 841 	_C223D074C1867594	gn_waterbreakers_kami_ambassador_f1	Ambassadeur Kami des Dresseurs d'Eau	
DIFF SWAP 1618 842				
DIFF CHANGED 842 	_E2CC5411CD04E032	gn_wovenbridles_kami_ambassador_m1	Ambassadeur Kami des Pillards du Désert	
DIFF SWAP 1643 843				
DIFF CHANGED 843 	_2B7D1365632C5EC4	gn_zorai_kami_master	Maître Kami de la Montagne aux Cornes	
DIFF SWAP 1802 844				
DIFF CHANGED 844 	_D2F413B7CA90DA46	gn_antikamis_karavan_ambassador_z1	Ambassadeur Karavan des Antekamis	
DIFF SWAP 1788 845				
