*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
0000000000000000	cdaja2	Dumn Cute	a	the			Dumn Cutes		the
0000000000000000	cdaja3	Quiet Cute	a	the			Quiet Cutes		the
0000000000000000	cdaja4	Wandering Cute	a	the			Wandering Cutes		the
0000000000000000	cdajb1	Panicky Cute	a	the			Panicky Cutes		the
0000000000000000	cdajb2	Lampooning Cute	a	the			Lampooning Cutes		the
0000000000000000	cdajb3	Tough Cute	a	the			Tough Cutes		the
0000000000000000	cdajb4	Babarous Cute	a	the			Babarous Cutes		the
0000000000000000	cdajb7	Cukya							
0000000000000000	cdajc1	Foraging Cute	a	the			Foraging Cutes		the
0000000000000000	cdajc2	Ferreting Cute	a	the			Ferreting Cutes		the
0000000000000000	cdajc3	Furrowing Cute	a	the			Furrowing Cutes		the
0000000000000000	cdajc4	Spirited Cute	a	the			Spirited Cutes		the
0000000000000000	cdajc7	Cukya							
0000000000000000	cdajd7	Cukya							
0000000000000000	cdaje7	Cukya							
0000000000000000	cdajf7	Cukya							
0000000000000000	cdala1	Gormless Cute	a	the			Gormless Cutes		the
0000000000000000	cdala2	Dumn Cute	a	the			Dumn Cutes		the
0000000000000000	cdala3	Quiet Cute	a	the			Quiet Cutes		the
0000000000000000	cdala4	Wandering Cute	a	the			Wandering Cutes		the
0000000000000000	cdalb7	Cukan							
0000000000000000	cdalc5	Doren	a	the			Dorens		the
0000000000000000	cdalc7	Cukan							
0000000000000000	cdald1	Savage Cute	a	the			Savage Cutes		the
0000000000000000	cdald2	Seasoned Cute	a	the			Seasoned Cutes		the
0000000000000000	cdald3	Veteran Cute	a	the			Veteran Cutes		the
0000000000000000	cdald4	Lurking Cute	a	the			Lurking Cutes		the
0000000000000000	cdald7	Cukan							
0000000000000000	cdald8	Death Cute	a	the					
0000000000000000	cdale1	Creeping  Cute	a	the			Creeping  Cutes		the
0000000000000000	cdale2	Crabby Cute	a	the			Crabby Cutes		the
0000000000000000	cdale3	Belligerent Cute	a	the			Belligerent Cutes		the
0000000000000000	cdale4	Frightening  Cute	a	the			Frightening  Cutes		the
0000000000000000	cdale7	Cukan							
0000000000000000	cdale8	Death Cute							the
0000000000000000	cdalf7	Cukan							
0000000000000000	cdalf8	Death Cute							the
0000000000000000	cdapb7	Cukoo							
0000000000000000	cdapc7	Cukoo							
0000000000000000	cdapd1	Savage Cute	a				Savage Cutes		the
0000000000000000	cdapd2	Seasoned Cute	a				Seasoned Cutes		the
0000000000000000	cdapd3	Veteran Cute	a				Veteran Cutes		the
0000000000000000	cdapd4	Lurking Cute	a				Lurking Cutes		the
0000000000000000	cdapd5	Bodlin							the
0000000000000000	cdapd7	Cukoo							
0000000000000000	cdapd8	Terminator Cute							the
0000000000000000	cdape1	Creeping  Cute	a				Creeping  Cutes		the
0000000000000000	cdape2	Crabby Cute	a				Crabby Cutes		the
0000000000000000	cdape3	Belligerent Cute	a				Belligerent Cutes		the
0000000000000000	cdape4	Frightening Cute	a				Frightening Cutes		the
0000000000000000	cdape7	Cukoo							
0000000000000000	cdape8	Terminator Cute							the
0000000000000000	cdapf6	Cute							the
0000000000000000	cdapf7	Cukoo							
0000000000000000	cdapf8	Terminator Cute	a	the					
0000000000000000	CDBCF3	Gibbai Démoniaque	un	le	du	au	Gibbais Démoniaques	des	les
0000000000000000	CDBCF4	Gibbaï Mortel	un	le	du	au	Gibbaïs Mortels	des	les
0000000000000000	CDBCF7	Valcorenoch		le	du				
0000000000000000	cdbda1	Gormless Gibbaï	a	the			Gormless Gibbaïs		the
0000000000000000	cdbda2	Dumn Gibbaï	a	the			Dumn Gibbaïs		the
0000000000000000	cdbda3	Quiet Gibbaï	a	the			Quiet Gibbaïs		the
0000000000000000	cdbda4	Wandering Gibbaï	a	the			Wandering Gibbaïs		the
0000000000000000	cdbdb1	Panicky Gibbaï	a	the			Panicky Gibbaïs		the
0000000000000000	cdbdb2	Lampooning Gibbaï	a	the			Lampooning Gibbaïs		the
0000000000000000	cdbdb3	Tough Gibbaï	a	the			Tough Gibbaïs		the
0000000000000000	cdbdb4	Babarous Gibbaï	a	the			Babarous Gibbaïs		the
0000000000000000	cdbdb7	Gibbaketh							
0000000000000000	cdbdc1	Foraging Gibbaï	a	the			Foraging Gibbaïs		the
0000000000000000	cdbdc2	Ferreting Gibbaï	a	the			Ferreting Gibbaïs		the
0000000000000000	cdbdc3	Furrowing Gibbaï	a	the			Furrowing Gibbaïs		the
0000000000000000	cdbdc4	Spirited Gibbaï	a	the			Spirited Gibbaïs		the
0000000000000000	cdbdc7	Gibbaketh							
0000000000000000	cdbdd1	Savage Gibbaï	a	the			Savage Gibbaïs		the
0000000000000000	cdbdd2	Seasoned Gibbaï	a	the			Seasoned Gibbaïs		the
0000000000000000	cdbdd3	Veteran Gibbaï	a	the			Veteran Gibbaïs		the
0000000000000000	cdbdd4	Lurking Gibbaï	a	the			Lurking Gibbaïs		the
0000000000000000	cdbdd7	Gibbaketh							
0000000000000000	cdbde1	Creeping  Gibbaï	a	the			Creeping  Gibbaïs		the
0000000000000000	cdbde2	Crabby Gibbaï	a	the			Crabby Gibbaïs		the
0000000000000000	cdbde3	Belligerent Gibbaï	a	the			Belligerent Gibbaïs		the
0000000000000000	cdbde4	Frightening Gibbaï	a	the			Frightening Gibbaïs		the
0000000000000000	cdbde7	Gibbaketh							
0000000000000000	cdbdf1	Threatening Gibbaï	a	the			Threatening Gibbaïs		the
0000000000000000	cdbdf2	Tremendous Gibbaï	a	the			Tremendous Gibbaïs		the
0000000000000000	cdbdf3	Blood-thirsty Gibbaï	a	the			Blood-thirsty Gibbaïs		the
0000000000000000	cdbdf7	Gibbaketh							
0000000000000000	cdbfb7	Gibbakin							
0000000000000000	cdbfc7	Gibbakin							
0000000000000000	cdbfd1	Savage Gibbaï	a				Savage Gibbaïs		the
0000000000000000	cdbfd2	Seasoned Gibbaï	a				Seasoned Gibbaïs		the
0000000000000000	cdbfd3	Veteran Gibbaï	a				Veteran Gibbaïs		the
0000000000000000	cdbfd4	Lurking Gibbaï	a				Lurking Gibbaïs		the
0000000000000000	cdbfd7	Gibbakin							
0000000000000000	cdbfe1	Creeping  Gibbaï	a				Creeping  Gibbaïs		the
0000000000000000	cdbfe2	Crabby Gibbaï	a				Crabby Gibbaïs		the
0000000000000000	cdbfe3	Belligerent Gibbaï	a				Belligerent Gibbaïs		the
0000000000000000	cdbfe4	Frightening Gibbaï	a				Frightening Gibbaïs		the
0000000000000000	cdbfe5	Mahi	a				Mahis		the
0000000000000000	cdbfe7	Gibbakin							
0000000000000000	cdbfe8	Destroyer Gibbaï	a	the					
0000000000000000	cdbff7	Gibbakin							
0000000000000000	cdbff8	Destroyer Gibbaï	a	the					
0000000000000000	cdbga1	Impure Gibbaï	an	the			Impure Gibbaïs		the
0000000000000000	cdbga2	Blighted Gibbaï	a	the			Blighted Gibbaïs		the
0000000000000000	cdbga3	Contaminated Gibbaï	a	the			Contaminated Gibbaïs		the
0000000000000000	cdbga4	Infected Gibbaï	an	the			Infected Gibbaïs		the
0000000000000000	cdbgb1	Nauseous Gibbaï	a	the			Nauseous Gibbaïs		the
0000000000000000	cdbgb2	Stinking Gibbaï	a	the			Stinking Gibbaïs		the
0000000000000000	cdbgb3	Morbid Gibbaï	a	the			Morbid Gibbaïs		the
0000000000000000	cdbgb4	Poisoned Gibbaï	a	the			Poisoned Gibbaïs		the
0000000000000000	cdbgc1	Plagued Gibbaï	a	the			Plagued Gibbaïs		the
0000000000000000	cdbgc2	Sickly  Gibbaï	a	the			Sickly  Gibbaïs		the
0000000000000000	cdbgc3	Putrescent Gibbaï	a	the			Putrescent Gibbaïs		the
0000000000000000	cdbgc4	Virulent Gibbaï	a	the			Virulent Gibbaïs		the
0000000000000000	cdbgd1	Ravaged Gibbaï	a	the			Ravaged Gibbaïs		the
0000000000000000	cdbgd2	Festering Gibbaï	a	the			Festering Gibbaïs		the
0000000000000000	cdbgd3	Pestiferous Gibbaï	a	the			Pestiferous Gibbaïs		the
0000000000000000	cdbgd4	Raving Gibbaï	a	the			Raving Gibbaïs		the
0000000000000000	cdbge1	Pustulous Gibbaï	a	the			Pustulous Gibbaïs		the
0000000000000000	cdbge2	Seeping Gibbaï	a	the			Seeping Gibbaïs		the
0000000000000000	cdbge3	Foaming Gibbaï	a	the			Foaming Gibbaïs		the
0000000000000000	cdbge4	Revolting Gibbaï	a	the			Revolting Gibbaïs		the
0000000000000000	cdbgf1	Demented Gibbaï	a	the			Demented Gibbaïs		the
0000000000000000	cdbgf2	Frenzied Gibbaï	a	the			Frenzied Gibbaïs		the
0000000000000000	cdbgf3	Fiendish Gibbaï	a	the			Fiendish Gibbaïs		the
0000000000000000	cdbgf4	Lethal Gibbai							the
0000000000000000	cdbja1	Gormless Gibbaï	a	the			Gormless Gibbaïs		the
0000000000000000	cdbja2	Dumn Gibbaï	a	the			Dumn Gibbaïs		the
0000000000000000	cdbja3	Quiet Gibbaï	a	the			Quiet Gibbaïs		the
0000000000000000	cdbja4	Wandering Gibbaï	a	the			Wandering Gibbaïs		the
0000000000000000	cdbjb7	Gibbakya							
0000000000000000	cdbjc7	Gibbakya							
0000000000000000	cdbjd1	Savage Gibbaï	a	the			Savage Gibbaïs		the
0000000000000000	cdbjd2	Seasoned Gibbaï	a	the			Seasoned Gibbaïs		the
0000000000000000	cdbjd3	Veteran Gibbaï	a	the			Veteran Gibbaïs		the
0000000000000000	cdbjd4	Lurking Gibbaï	a	the			Lurking Gibbaïs		the
0000000000000000	cdbjd7	Gibbakya							
0000000000000000	cdbje1	Creeping  Gibbaï	a	the			Creeping  Gibbaïs		the
0000000000000000	cdbje2	Crabby Gibbaï	a	the			Crabby Gibbaïs		the
0000000000000000	cdbje3	Belligerent Gibbaï	a	the			Belligerent Gibbaïs		the
0000000000000000	cdbje4	Frightening Gibbaï	a	the			Frightening Gibbaïs		the
0000000000000000	cdbje5	Jinbaï	a	the					
0000000000000000	cdbje7	Gibbakya							
0000000000000000	cdbje8	Demolisher Gibbaï	a	the					
0000000000000000	cdbjf5	Tenib	a	the			Tenibs		the
0000000000000000	cdbjf7	Gibbakya							
0000000000000000	cdblb7	Gibbakan							
0000000000000000	cdblc7	Gibbakan							
0000000000000000	cdbld7	Gibbakan							
0000000000000000	cdble7	Gibbakan							
0000000000000000	cdblf7	Gibbakan							
0000000000000000	cdbpb7	Gibbakoo							
0000000000000000	cdbpc7	Gibbakoo							
0000000000000000	cdbpd7	Gibbakoo							
0000000000000000	cdbpe7	Gibbakoo							
0000000000000000	cdbpf7	Gibbakoo							
0000000000000000	CDCCF3	Frahar Démoniaque	un	le	du	au	Frahars Démoniaques	des	les
0000000000000000	CDCCF4	Frahar Mortel	un	le	du	au	Frahars Mortels	des	les
0000000000000000	CDCCF5	Lakisey		le	du				
0000000000000000	cdcda1	Gormless Frahar	a	the			Gormless Frahars		the
0000000000000000	cdcda2	Dumn Frahar	a	the			Dumn Frahars		the
0000000000000000	cdcda3	Quiet Frahar	a	the			Quiet Frahars		the
0000000000000000	cdcda4	Wandering Frahar	a	the			Wandering Frahars		the
0000000000000000	cdcdb7	Fraketh							
0000000000000000	cdcdc7	Fraketh							
0000000000000000	cdcdd1	Savage Frahar	a	the			Savage Frahars		the
0000000000000000	cdcdd2	Seasoned Frahar	a	the			Seasoned Frahars		the
0000000000000000	cdcdd3	Veteran Frahar	a	the			Veteran Frahars		the
0000000000000000	cdcdd4	Lurking Frahar	a	the			Lurking Frahars		the
0000000000000000	cdcdd5	Scythe	a	the			Scythes		the
0000000000000000	cdcdd7	Fraketh							
0000000000000000	cdcde1	Creeping  Frahar	a	the			Creeping  Frahars		the
0000000000000000	cdcde2	Crabby Frahar	a	the			Crabby Frahars		the
0000000000000000	cdcde3	Belligerent Frahar	a	the			Belligerent Frahars		the
0000000000000000	cdcde4	Frightening Frahar	a	the					
0000000000000000	cdcde5	Heffah	a	the					
0000000000000000	cdcde7	Fraketh							
0000000000000000	cdcde8	Slayer Frahar	a	the					
0000000000000000	cdcdf7	Fraketh							
0000000000000000	cdcdf8	Slayer Frahar	a	the					
0000000000000000	cdcfb7	Frakin							
0000000000000000	cdcfc7	Frakin							
0000000000000000	cdcfd7	Frakin							
0000000000000000	cdcfe7	Frakin							
0000000000000000	cdcff7	Frakin							
0000000000000000	cdcga1	Impure Frahar	an	the			Impure Frahars		the
0000000000000000	cdcga2	Blighted Frahar	a	the			Blighted Frahars		the
0000000000000000	cdcga3	Contaminated Frahar	a	the			Contaminated Frahars		the
0000000000000000	cdcga4	Infected Frahar	an	the			Infected Frahars		the
0000000000000000	cdcgb1	Nauseous Frahar	a	the			Nauseous Frahars		the
0000000000000000	cdcgb2	Stinking Frahar	a	the			Stinking Frahars		the
0000000000000000	cdcgb3	Morbid Frahar	a	the			Morbid Frahars		the
0000000000000000	cdcgb4	Poisoned Frahar	a	the			Poisoned Frahars		the
0000000000000000	cdcgc1	Plagued Frahar	a	the			Plagued Frahars		the
0000000000000000	cdcgc2	Sickly  Frahar	a	the			Sickly  Frahars		the
0000000000000000	cdcgc3	Putrescent Frahar	a	the			Putrescent Frahars		the
0000000000000000	cdcgc4	Virulent Frahar	a	the			Virulent Frahars		the
0000000000000000	cdcgd1	Ravaged Frahar	a	the			Ravaged Frahars		the
0000000000000000	cdcgd2	Festering Frahar	a	the			Festering Frahars		the
0000000000000000	cdcgd3	Pestiferous Frahar	a	the			Pestiferous Frahars		the
0000000000000000	cdcgd4	Raving Frahar	a	the			Raving Frahars		the
0000000000000000	cdcge1	Pustulous Frahar	a	the			Pustulous Frahars		the
0000000000000000	cdcge2	Seeping Frahar	a	the			Seeping Frahars		the
0000000000000000	cdcge3	Foaming Frahar	a	the			Foaming Frahars		the
0000000000000000	cdcge4	Revolting Frahar	a	the			Revolting Frahars		the
0000000000000000	cdcgf1	Demented Frahar	a	the			Demented Frahars		the
0000000000000000	cdcgf2	Frenzied Frahar	a	the			Frenzied Frahars		the
0000000000000000	cdcgf3	Fiendish Frahar	a	the			Fiendish Frahars		the
0000000000000000	cdcgf4	Lethal Frahar							the
0000000000000000	cdcjb7	Frakya							
0000000000000000	cdcjc7	Frakya							
0000000000000000	cdcjd7	Frakya							
0000000000000000	cdcje7	Frakya							
0000000000000000	cdcjf7	Frakya							
0000000000000000	cdclb7	Frakan							
0000000000000000	cdclc7	Frakan							
0000000000000000	cdcld7	Frakan							
0000000000000000	cdcle7	Frakan							
0000000000000000	cdclf7	Frakan							
0000000000000000	cdcpa1	Gormless Frahar	a	the			Gormless Frahars		the
0000000000000000	cdcpa2	Dumn Frahar	a	the			Dumn Frahars		the
0000000000000000	cdcpa3	Quiet Frahar	a	the			Quiet Frahars		the
0000000000000000	cdcpa4	Wandering Frahar	a	the			Wandering Frahars		the
0000000000000000	cdcpb1	Panicky Frahar	a	the			Panicky Frahars		the
0000000000000000	cdcpb2	Lampooning Frahar	a	the			Lampooning Frahars		the
0000000000000000	cdcpb3	Tough Frahar	a	the			Tough Frahars		the
0000000000000000	cdcpb4	Babarous Frahar	a	the			Babarous Frahars		the
0000000000000000	cdcpb7	Frakoo							
0000000000000000	cdcpc1	Foraging Frahar	a	the			Foraging Frahars		the
0000000000000000	cdcpc2	Ferreting Frahar	a	the			Ferreting Frahars		the
0000000000000000	cdcpc3	Furrowing Frahar	a	the			Furrowing Frahars		the
0000000000000000	cdcpc4	Spirited Frahar	a	the			Spirited Frahars		the
0000000000000000	cdcpc7	Frakoo							
0000000000000000	cdcpd1	Savage Frahar	a	the			Savage Frahars		the
0000000000000000	cdcpd2	Seasoned Frahar	a	the			Seasoned Frahars		the
0000000000000000	cdcpd3	Veteran Frahar	a	the			Veteran Frahars		the
0000000000000000	cdcpd4	Lurking Frahar	a	the			Lurking Frahars		the
0000000000000000	cdcpd7	Frakoo							
0000000000000000	cdcpe1	Creeping  Frahar	a	the			Creeping  Frahars		the
0000000000000000	cdcpe2	Crabby Frahar	a	the			Crabby Frahars		the
0000000000000000	cdcpe3	Belligerent Frahar	a	the			Belligerent Frahars		the
0000000000000000	cdcpe4	Frightening Frahar	a	the			Frightening Frahars		the
0000000000000000	cdcpe7	Frakoo							
0000000000000000	cdcpf1	Threatening Frahar	a	the			Threatening Frahars		the
0000000000000000	cdcpf2	Tremendous Frahar	a	the			Tremendous Frahars		the
0000000000000000	cdcpf3	Blood-thirsty Frahar	a	the			Blood-thirsty Frahars		the
0000000000000000	cdcpf7	Frakoo							
0000000000000000	chada1	Suckling Arma	a	the			Suckling Armas		the
0000000000000000	chada2	Weanling Arma	a	the			Weanling Armas		the
0000000000000000	chada3	Docile Arma	a	the			Docile Armas		the
0000000000000000	chada4	Meek Arma	a	the			Meek Armas		the
0000000000000000	chadb1	Timorous Arma	a	the			Timorous Armas		the
0000000000000000	chadb2	Roaming Arma	a	the			Roaming Armas		the
0000000000000000	chadb3	Scampering Arma	a	the			Scampering Armas		the
0000000000000000	chadb4	Sprightly Arma	a	the			Sprightly Armas		the
0000000000000000	chadb7	Arketh							
0000000000000000	chadc1	Robust Arma	a	the			Robust Armas		the
0000000000000000	chadc2	Wary Arma	a	the			Wary Armas		the
0000000000000000	chadc3	Gluttonous Arma	a	the			Gluttonous Armas		the
0000000000000000	chadc4	Grunting Arma	a	the			Grunting Armas		the
0000000000000000	chadc7	Arketh							
0000000000000000	chadd7	Arketh							
0000000000000000	chade7	Arketh							
0000000000000000	chadf1	Furious Arma	a	the			Furious Armas		the
0000000000000000	chadf2	Fierce Arma	a	the			Fierce Armas		the
0000000000000000	chadf3	Ferocious Arma	a	the			Ferocious Armas		the
0000000000000000	chadf7	Arketh							
0000000000000000	chafa1	Suckling Arma	a	the			Suckling Armas		the
0000000000000000	chafa2	Weanling Arma	a	the			Weanling Armas		the
0000000000000000	chafa3	Docile Arma	a	the			Docile Armas		the
0000000000000000	chafa4	Meek Arma	a	the			Meek Armas		the
0000000000000000	chafb1	Timorous Arma	a	the			Timorous Armas		the
0000000000000000	chafb2	Roaming Arma	a	the			Roaming Armas		the
0000000000000000	chafb3	Scampering Arma	a	the			Scampering Armas		the
0000000000000000	chafb4	Sprightly Arma	a	the			Sprightly Armas		the
0000000000000000	chafb7	Arkin							
0000000000000000	chafc5	Hisserto	a	the			Hissertos		the
0000000000000000	chafc7	Arkin							
0000000000000000	chafd1	Gruff Arma	a	the			Gruff Armas		the
0000000000000000	chafd2	Obstinate Arma	an	the			Obstinate Armas		the
0000000000000000	chafd3	Rooting Arma	a	the			Rooting Armas		the
0000000000000000	chafd4	Scrounging Arma	a	the			Scrounging Armas		the
0000000000000000	chafd7	Arkin							
0000000000000000	chafe1	Nettled Arma	a	the			Nettled Armas		the
0000000000000000	chafe2	Vicious Arma	a	the			Vicious Armas		the
0000000000000000	chafe3	Feral Arma	a	the			Feral Armas		the
0000000000000000	chafe4	Violent Arma	a	the			Violent Armas		the
0000000000000000	chafe5	Raktol	a	the					
0000000000000000	chafe7	Arkin							
0000000000000000	chaff7	Arkin							
0000000000000000	chaja1	Suckling Arma	a	the			Suckling Armas		the
0000000000000000	chaja2	Weanling Arma	a	the			Weanling Armas		the
0000000000000000	chaja3	Docile Arma	a	the			Docile Armas		the
0000000000000000	chaja4	Meek Arma	a	the			Meek Armas		the
0000000000000000	chajb1	Timorous Arma	a	the			Timorous Armas		the
0000000000000000	chajb2	Roaming Arma	a	the			Roaming Armas		the
0000000000000000	chajb3	Scampering Arma	a	the			Scampering Armas		the
0000000000000000	chajb4	Sprightly Arma	a	the			Sprightly Armas		the
0000000000000000	chajb7	Arkya							
0000000000000000	chajc7	Arkya							
0000000000000000	chajd7	Arkya							
0000000000000000	chaje7	Arkya							
0000000000000000	chaje8	Demolisher Arma							
0000000000000000	chajf1	Furious Arma	a	the			Furious Armas		the
0000000000000000	chajf2	Fierce Arma	a	the			Fierce Armas		the
0000000000000000	chajf3	Ferocious Arma	a	the			Ferocious Armas		the
0000000000000000	chajf4	Voracious Arma	a				Voracious Armas		the
0000000000000000	chajf5	Manda	a	the					
0000000000000000	chajf7	Arkya							
0000000000000000	chajf8	Demolisher Arma	a	the					
0000000000000000	chala1	Suckling Arma	a	the			Suckling Armas		the
0000000000000000	chala2	Weanling Arma	a	the			Weanling Armas		the
0000000000000000	chala3	Docile Arma	a	the			Docile Armas		the
0000000000000000	chala4	Meek Arma	a	the			Meek Armas		the
0000000000000000	chalb1	Timorous Arma	a	the			Timorous Armas		the
0000000000000000	chalb2	Roaming Arma	a	the			Roaming Armas		the
0000000000000000	chalb3	Scampering Arma	a	the			Scampering Armas		the
0000000000000000	chalb4	Sprightly Arma	a	the			Sprightly Armas		the
0000000000000000	chalb7	Arkan							
0000000000000000	chalc7	Arkan							
0000000000000000	chald7	Arkan							
0000000000000000	chale1	Nettled Arma	a	the			Nettled Armas		the
0000000000000000	chale2	Vicious Arma	a	the			Vicious Armas		the
0000000000000000	chale3	Feral Arma	a	the			Feral Armas		the
0000000000000000	chale4	Violent Arma	a	the			Violent Armas		the
0000000000000000	chale5	Tron							the
0000000000000000	chale7	Arkan							
0000000000000000	chalf1	Furious Arma	a	the			Furious Armas		the
0000000000000000	chalf2	Fierce Arma	a	the			Fierce Armas		the
0000000000000000	chalf3	Ferocious Arma	a	the			Ferocious Armas		the
0000000000000000	chalf4	Voracious Arma	a				Voracious Armas		the
0000000000000000	chalf7	Arkan							
0000000000000000	chapa1	Suckling Arma	a	the			Suckling Armas		the
