*HASH_VALUE	bot name	translated name	sheet_name		
0000000000000000	avendale_captain_1_t1	Be'Lauppy Canan	trfa3		
0000000000000000	avendale_supplier_1_t1	Ba'Duffy Aeddan	trfc2old		
0000000000000000	avendale_welcomer_t1	Ba'Duffy Canan	trfc3old		
0000000000000000	barkdell_corporal_1_t1	Ba'Duffy Gedden	trfa2mid		
0000000000000000	barkdell_foreman_1_t1	O'Arty Breggie	trfc1mid		
0000000000000000	barkdell_supplier_1_t1	Ba'Arppy Baksan	trfc2mid		
0000000000000000	cece	Be'Reier Derren	trfa1		
0000000000000000	crystabell_foreman_1_t1	Ba'Reiliam Cothan	trfc1		
0000000000000000	crystabell_messenger_t1	Ba'Caussey Cothan	trfc1old		
0000000000000000	crystabell_sergent_2_t1	Ba'Caussey Machen	trfa2		
0000000000000000	crystabell_supplier_2_t1	Mac'Jorn Aeddan	trfc2		
0000000000000000	dingleton_foreman_1_t1	Ba'Caussey Garmer	trfc1old		
0000000000000000	dingleton_supplier_1_t1	Ba'Duffy Lichan	trfc2		
0000000000000000	dingleton_supplier_2_t1	Mac'Wiley Aeddan	trfc2old		
0000000000000000	ecwjelne	Mac'Rippsey Aeddan	trfc2mid		
0000000000000000	ejnejo	Ba'Neppy Cothan	trfc2old		
0000000000000000	ejohejn	Ba'Duffy Derren	trfc2		
0000000000000000	ejoojeh	Ba'Reiliam Baxy	trhc1mid		
0000000000000000	eteeneo	Be'Cauny Breggie	trfc2mid		
0000000000000000	fairhaven_corporal_1_t1	O'Darghan Garmer	trfa2mid		
0000000000000000	fairhaven_foreman_1_t1	Ba'Caussey Jidgen	trfc1		
0000000000000000	fairhaven_messenger_1_t1	Ba'Caussey Aeddan	trfc1mid		
0000000000000000	fairhaven_supplier_1_t1	Ba'Reiliam Canan	trfc2old		
0000000000000000	fairhaven_welcomer_t1	Be'Darins Aeddan	trfc3mid		
0000000000000000	hobwelly_foreman_1_t1	Be'Cauny Aeddan	trfc1old		
0000000000000000	hobwelly_foreman_2_t1	Ba'Naer Eoppie	trfc1		
0000000000000000	hobwelly_supplier_1_t1	Ba'Naer Aeddan	trfc2		
0000000000000000	outpost_tryker_10_tryker_steward_t1	Ba'Duffy Achen	trfc3mid		
0000000000000000	outpost_tryker_12_tryker_steward_t1	Ba'Reiliam Achen	trfc3		
0000000000000000	outpost_tryker_14_tryker_steward_t1	Ba'Duffy Machen	trfc3mid		
0000000000000000	outpost_tryker_15_tryker_steward_t1	Ba'Reiliam Aeddan	trfc3		
0000000000000000	outpost_tryker_16_tryker_steward_t1	Be'Laury Derren	trfc3old		
0000000000000000	outpost_tryker_18_tryker_steward_t1	Ba'Caussey Baxy	trfc3		
0000000000000000	outpost_tryker_19_tryker_steward_t1	Ba'Neppy Artan	trfc3mid		
0000000000000000	outpost_tryker_20_tryker_steward_t1	Ba'Caussey Lixie	trfc3mid		
0000000000000000	outpost_tryker_21_tryker_steward_t1	Ba'Reiliam Briggie	trfc3old		
0000000000000000	outpost_tryker_22_tryker_steward_t1	Be'Reier Dappan	trfc3old		
0000000000000000	outpost_tryker_23_tryker_steward_t1	Ba'Arppy Breggie	trfc3		
0000000000000000	outpost_tryker_24_tryker_steward_t1	Ba'Neppy Gaxy	trfc3mid		
0000000000000000	outpost_tryker_26_tryker_steward_t1	Mac'Cautty Aeddan	trfc3old		
0000000000000000	outpost_tryker_28_tryker_steward_t1	Ba'Laupsey Aeddan	trfc3mid		
0000000000000000	outpost_tryker_30_tryker_steward_t1	Be'Riplan Breggie	trfc3		
0000000000000000	outpost_tryker_32_tryker_steward_t1	Mac'Arlly Aeddan	trfc3old		
0000000000000000	pyr_tryker_ambassador_f1	Ba'Arppy Machen	trfc3mid		
0000000000000000	rmt_craft_guild_1	Be'Teghan Achen	trfc2		
0000000000000000	rmt_craft_guild_3	Ba'Neppy Baksan	trfc2		
0000000000000000	rmt_fight_guild_2	Mac'Nary Garmer	trfc2		
0000000000000000	rmt_fight_guild_4	Ba'Caussey Breggan	trfc2mid		
0000000000000000	rmt_harvest_guild_2	Ba'Reiliam Keffan	trfc2mid		
0000000000000000	rmt_harvest_guild_4	Ba'Caussey Brammy	trfc2old		
0000000000000000	rmt_harvest_guild_5	Be'Laury Breggan	trfc2old		
0000000000000000	rmt_magic_guild_1	Be'Teghan Artan	trfc2old		
0000000000000000	rmt_magic_guild_3	O'Cauty Aeddan	trfc2mid		
0000000000000000	rmt_magic_guild_5	Be'Doyley Breggie	trfc2		
0000000000000000	tryker_hawker_f1	Mac'Dughan Garmer	trfc2mid		
0000000000000000	tryker_hawker_f4	Ba'Arppy Eskan	trfc2old		
0000000000000000	tryker_hawker_f5	Ba'Duffy Cadgan	trfc2		
0000000000000000	tryker_hawker_m3	Mac'Laughan Garmer	trfc2		
0000000000000000	tryker_hawker_m5	Ba'Neppy Enan	trfc1old		
0000000000000000	tryker_hawker_m6	Be'Lauppy Cadgan	trfc2		
0000000000000000	tryker_hawker_t1	Ba'Laupsey Derren	trfc2		
0000000000000000	tryker_hawker_t3	Ba'Reiliam Gaxy	trfc2		
0000000000000000	tryker_hawker_t4	Mac'Laughan Breggie	trfc2		
0000000000000000	tryker_hawker_z1	Ba'Duffy Brammy	trfc2mid		
0000000000000000	tryker_hawker_z3	Ba'Neppy Dappan	trfc2		
0000000000000000	tryker_hunter_t2	Ba'Arppy Breggan	trfa1mid		
0000000000000000	tryker_hunter_t3	Ba'Duffy Dirmy	trfa1old		
0000000000000000	tryker_hunter_t7	Ba'Duffy Dappan	trfa1		
0000000000000000	tryker_hunter_t8	Ba'Duffy Eoppie	trfa1mid		
0000000000000000	tryker_journeyman_f1	Ba'Arppy Effer	trfc1old		
0000000000000000	tryker_journeyman_m2	Ba'Neppy Keffan	trfc1mid		
0000000000000000	tryker_journeyman_t2	Be'Nan Aeddan	trfc1mid		
0000000000000000	tryker_journeyman_t4	Be'Toolly Derren	trfc1mid		
0000000000000000	tryker_journeyman_t5	Ba'Duffy Diksan	trfc1mid		
0000000000000000	tryker_journeyman_z2	Ba'Reiliam Lichan	trfc1mid		
0000000000000000	tryker_patrolman_t1	Ba'Duffy Echen	trfa2		
0000000000000000	tryker_patrolman_t3	Ba'Duffy Baxy	trfa2		
0000000000000000	tryker_patrolman_t6	Ba'Neppy Machen	trfa2mid		
0000000000000000	tryker_prospector_1_t3	Be'Daghan Aeddan	trfc1		
0000000000000000	tryker_prospector_1_t8	Ba'Caussey Echen	trfc1mid		
0000000000000000	tryker_prospector_2_t1	Ba'Reiliam Enan	trfc1old		
0000000000000000	tryker_prospector_2_t2	Be'Gany Breggie	trfc1mid		
0000000000000000	tryker_prospector_2_t4	Ba'Gan Garmer	trfc1mid		
0000000000000000	tryker_prospector_2_t5	O'Darghan Aeddan	trfc1		
0000000000000000	tryker_prospector_2_t6	Be'Ledacan Breggie	trfc1old		
0000000000000000	tryker_prospector_2_t7	Be'Yle Derren	trfc1		
0000000000000000	tryker_scout_f3	Ba'Naer Derren	trfa1mid		
0000000000000000	tryker_scout_m1	Ba'Neppy Diksan	trfa1mid		
0000000000000000	tryker_scout_t2	Ba'Laupsey Breggie	trfa1mid		
0000000000000000	tryker_scout_t4	Ba'Massey Aeddan	trfa1old		
0000000000000000	waverton_corporal_1_t1	Ba'Arppy Lichan	trfa2		
0000000000000000	waverton_foreman_1_t1	Ba'Reiliam Jidgen	trfc1mid		
0000000000000000	waverton_supplier_1_t1	Be'Keeer Garmer	trfc2		
0000000000000000	windermeer_foreman_1_t1	Be'Gany Derren	trfc1old		
0000000000000000	windermeer_messenger_t1	Ba'Reiliam Dirmy	trfc1		
0000000000000000	windermeer_supplier_1_t1	Ba'Reiliam Dappan	trfc2mid		
0000000000000000	windermeer_supplier_2_t1	Be'Doyley Derren	trfc2		
0000000000000000	zora_tryker_ambassador_z1	Be'Darins Breggie	trfc3old		
0000000000000000	aubermouth_corporal_2_t1	Be'Yle Aeddan	trha2mid		
0000000000000000	aubermouth_foreman_2_t1	Be'Marrell Breggie	trhc1		
0000000000000000	aubermouth_supplier_2_t1	Be'Marrell Derren	trhc2mid		
0000000000000000	avendale_captain_2_t1	O'Biroy Aeddan	trha3mid		
0000000000000000	avendale_foreman_1_t1	Ba'Arppy Gaxy	trhc1old		
0000000000000000	avendale_foreman_2_t1	Mac'Jorn Garmer	trhc1		
0000000000000000	avendale_messenger_t1	Ba'Caussey Dachan	trhc1mid		
0000000000000000	avendale_supplier_2_t1	Ba'Arppy Achen	trhc2		
0000000000000000	barkdell_corporal_2_t1	Be'Reier Briggie	trha2old		
0000000000000000	barkdell_foreman_2_t1	Ba'Caussey Ganan	trhc1mid		
0000000000000000	barkdell_supplier_2_t1	Ba'Naer Effer	trhc2old		
0000000000000000	crystabell_foreman_2_t1	Ba'Reiliam Baksan	trhc1		
0000000000000000	crystabell_sergent_1_t1	Be'Reier Diksan	trha2old		
0000000000000000	crystabell_supplier_1_t1	Ba'Arppy Diksan	trhc2old		
0000000000000000	crystabell_welcomer_t1	Ba'Gan Breggie	trhc3old		
0000000000000000	dingleton_corporal_1_t1	Ba'Neppy Derren	trha2mid		
0000000000000000	dingleton_corporal_2_t1	Mac'Nary Breggie	trha2old		
0000000000000000	dingleton_foreman_2_t1	Ba'Arppy Artan	trha1mid		
0000000000000000	ejceohebe	Mac'Darssey Derren	trhc1mid		
0000000000000000	ejetoh	Be'Lauppy Garmer	trhc1		
0000000000000000	ejwejceo	Be'Doyley Garmer	trhc2mid		
0000000000000000	eloobeo	Ba'Arppy Liffan	trhc2		
0000000000000000	fairhaven_corporal_2_t1	Ba'Neppy Dirmy	trha2mid		
0000000000000000	fairhaven_corporal_3_t1	Ba'Reiliam Derren	trha2old		
0000000000000000	fairhaven_foreman_2_t1	Mac'Nary Aeddan	trhc1		
0000000000000000	fairhaven_messenger_2_t1	Be'Teghan Breggie	trhc1mid		
0000000000000000	fairhaven_supplier_2_t1	Ba'Dardan Breggie	trhc2		
0000000000000000	hobwelly_corporal_1_t1	Mac'Dughan Breggie	trha2		
0000000000000000	hobwelly_corporal_2_t1	Be'Teghan Baksan	trha2old		
0000000000000000	hobwelly_supplier_2_t1	Be'Lauppy Dappan	trhc2		
0000000000000000	outpost_matis_14_tryker_steward_m1	Ba'Arppy Derren	trhc3mid		
0000000000000000	outpost_tryker_11_tryker_steward_t1	Ba'Neppy Effer	trhc3old		
0000000000000000	outpost_tryker_13_tryker_steward_t1	Ba'Arppy Enan	trhc3mid		
0000000000000000	outpost_tryker_17_tryker_steward_t1	Be'Teghan Brammy	trhc3		
0000000000000000	outpost_tryker_25_tryker_steward_t1	Ba'Neppy Gedden	trhc3mid		
0000000000000000	outpost_tryker_27_tryker_steward_t1	Ba'Caussey Effer	trhc3		
0000000000000000	outpost_tryker_29_tryker_steward_t1	Ba'Caussey Baksan	trhc3old		
0000000000000000	outpost_tryker_31_tryker_steward_t1	Ba'Reiliam Artan	trhc3		
0000000000000000	rmt_craft_guild_2	O'Cauty Derren	trhc2		
0000000000000000	rmt_craft_guild_4	Mac'Jorn Derren	trhc2mid		
0000000000000000	rmt_craft_guild_5	Ba'Reiliam Lipsie	trhc2old		
0000000000000000	rmt_fight_guild_1	Ba'Neppy Lichan	trhc2		
0000000000000000	rmt_fight_guild_3	Ba'Neppy Eskan	trhc2		
0000000000000000	rmt_fight_guild_5	Ba'Dardan Garmer	trhc2		
0000000000000000	rmt_harvest_guild_1	Mac'Rippsey Breggie	trhc2		
0000000000000000	rmt_harvest_guild_3	Ba'Duffy Cothan	trhc2old		
0000000000000000	rmt_magic_guild_2	Ba'Arppy Echen	trhc2		
0000000000000000	rmt_magic_guild_4	Be'Lauppy Aeddan	trhc2mid		
0000000000000000	tryker_hawker_f2	Ba'Neppy Aeddan	trhc2		
0000000000000000	tryker_hawker_f3	Be'Lauppy Cothan	trhc2old		
0000000000000000	tryker_hawker_f6	Ba'Reiliam Eskan	trhc2mid		
0000000000000000	tryker_hawker_m1	Be'Ledacan Garmer	trha2		
0000000000000000	tryker_hawker_m2	Ba'Arppy Dirmy	trhc2		
0000000000000000	tryker_hawker_m4	Mac'Arlly Garmer	trhc2mid		
0000000000000000	tryker_hawker_t2	Ba'Neppy Eoppie	trhc2mid		
0000000000000000	tryker_hawker_t5	Ba'Naer Breggie	trhc2old		
0000000000000000	tryker_hawker_t6	Ba'Dardan Aeddan	trhc2mid		
0000000000000000	tryker_hawker_z2	Be'Keeer Aeddan	trhc2		
0000000000000000	tryker_hunter_t1	Ba'Caussey Artan	trha1mid		
0000000000000000	tryker_hunter_t4	Ba'Duffy Gaxy	trha1mid		
0000000000000000	tryker_hunter_t5	O'Cauty Garmer	trha1mid		
0000000000000000	tryker_hunter_t6	Ba'Arppy Jidgen	trha1		
0000000000000000	tryker_journeyman_f2	Ba'Reiliam Ganan	trhc1		
0000000000000000	tryker_journeyman_m1	Be'Teghan Baxy	trhc1old		
0000000000000000	tryker_journeyman_t1	Be'Lauppy Breggie	trhc1		
0000000000000000	tryker_journeyman_t3	Ba'Massey Garmer	trhc1		
0000000000000000	tryker_journeyman_t6	Ba'Naer Eskan	trhc1old		
0000000000000000	tryker_journeyman_z1	Ba'Gan Derren	trhc1		
0000000000000000	tryker_patrolman_t2	Ba'Laupsey Garmer	trha2mid		
0000000000000000	tryker_patrolman_t4	Be'Keeer Breggie	trha2		
0000000000000000	tryker_patrolman_t5	Ba'Reiliam Breggan	trha2mid		
0000000000000000	tryker_prospector_1_t1	Mac'Laughan Aeddan	trhc1old		
0000000000000000	tryker_prospector_1_t2	Mac'Cautty Garmer	trhc1old		
0000000000000000	tryker_prospector_1_t4	O'Biroy Breggie	trhc1old		
0000000000000000	tryker_prospector_1_t5	Ba'Reiliam Eoppie	trhc1mid		
0000000000000000	tryker_prospector_1_t6	Be'Reier Dirmy	trhc1		
0000000000000000	tryker_prospector_1_t7	Mac'Arlly Derren	trhc1		
0000000000000000	tryker_prospector_2_t3	Ba'Duffy Eskan	trhc1mid		
0000000000000000	tryker_prospector_2_t8	Mac'Dughan Aeddan	trhc1mid		
0000000000000000	tryker_scout_f1	Be'Darins Derren	trha1mid		
0000000000000000	tryker_scout_f2	Ba'Reiliam Breggie	trha1old		
0000000000000000	tryker_scout_t1	Ba'Neppy Liffan	trha1		
0000000000000000	tryker_scout_t3	Ba'Neppy Breggie	trha1mid		
0000000000000000	tryker_scout_t5	Be'Lauppy Derren	trha1mid		
0000000000000000	tryker_scout_z1	Be'Laury Garmer	trha1		
0000000000000000	tryker_scout_z2	Ba'Caussey Keffan	trha1old		
0000000000000000	waverton_corporal_2_t1	Be'Marrell Aeddan	trha2mid		
0000000000000000	waverton_foreman_2_t1	Be'Keeer Derren	trhc1		
0000000000000000	waverton_supplier_2_t1	Ba'Neppy Ganan	trhc2mid		
0000000000000000	windermeer_captain_1_t1	Be'Reier Breggie	trha3		
0000000000000000	windermeer_captain_2_t1	Ba'Reiliam Dachan	trha3old		
0000000000000000	windermeer_foreman_2_t1	Ba'Duffy Keffan	trhc1mid		
0000000000000000	windermeer_welcomer_t1	Be'Nan Breggie	trhc3		
0000000000000000	yrkanis_tryker_ambassador_m1	Be'Reier Dachan	trhc3mid		
0000000000000000	hoicho_messenger_z1	Ki Bai-Kung	zofc1mid		
0000000000000000	hoicho_sergent_1_z1	Liangi Wo-Lo	zofa2old		
0000000000000000	hoicho_supplier_1_z1	Luoi Ke-Piang	zofc2		
0000000000000000	hoicho_supplier_2_z1	Liangi Qai-Be	zofc2old		
0000000000000000	jenlai_captain_z1	Shu-Quan Du	zofa3		
0000000000000000	jenlai_foreman_2_z1	Xo-Yuang Zhuangi	zofc1mid		
0000000000000000	jenlai_supplier_1_z1	Pa-Sang Du	zofc2old		
0000000000000000	jenlai_welcomer_z1	Hon Qi-Quang	zofc3		
0000000000000000	koizun_corporal_1_z1	Sai-Fuang Zhuangi	zofa2mid		
0000000000000000	koizun_corporal_2_z1	Shua-Lao Ciai	zofa2old		
0000000000000000	koizun_foreman_2_z1	Luoi Vo-Nuang	zofc1mid		
0000000000000000	menxing_corporal_2_z1	Si-Tin Zhuangi	zofa2mid		
0000000000000000	menxing_foreman_1_z1	Mi Qi-Quang	zofc1		
0000000000000000	menxing_supplier_1_z1	Nai-Da Geoi	zofc2		
0000000000000000	menxing_supplier_2_z1	Qui-Le Jeoi	zofc2old		
0000000000000000	mincho_captain_1_z1	So-Suang Zhuangi	zofa3mid		
0000000000000000	mincho_foreman_2_z1	Qai-Be Du	zofc1mid		
0000000000000000	mincho_messenger_z1	Ki Di-Shuan	zofc1		
0000000000000000	mincho_supplier_2_z1	Liangi Pei-Ziao	zofc2		
0000000000000000	outpost_zorai_10_zorai_steward_z1	Shuai-Nang Geoi	zofc3		
0000000000000000	outpost_zorai_11_zorai_steward_z1	Qui-Le Din	zofc3mid		
0000000000000000	outpost_zorai_14_zorai_steward_z1	Zai-Suo Geoi	zofc3mid		
0000000000000000	outpost_zorai_16_zorai_steward_z1	Ki Be-Pian	zofc3		
0000000000000000	outpost_zorai_17_zorai_steward_z1	Hon La-Po	zofc3mid		
0000000000000000	outpost_zorai_19_zorai_steward_z1	Qi-Quang Ciai	zofc3		
0000000000000000	outpost_zorai_21_zorai_steward_z1	Qui-Le Tao	zofc3old		
0000000000000000	outpost_zorai_23_zorai_steward_z1	Qui-Le Duai	zofc3mid		
0000000000000000	outpost_zorai_25_zorai_steward_z1	She-Jua Zhuangi	zofc3old		
0000000000000000	outpost_zorai_27_zorai_steward_z1	Li-Qiao Ciai	zofc3mid		
0000000000000000	outpost_zorai_30_zorai_steward_z1	Liangi Pa-Sang	zofc3old		
0000000000000000	qailo_foreman_2_z1	Pa-Sang Fuangi	zofc1		
0000000000000000	qailo_supplier_2_z1	Ye-Ciang Geoi	zofc2old		
0000000000000000	shengwo_corporal_1_z1	Luoi Qai-Be	zofc2mid		
0000000000000000	shengwo_foreman_1_z1	La-Po Du	zofc1old		
0000000000000000	shengwo_supplier_2_z1	Hon Ye-Ciang	zofc2		
0000000000000000	yinpiang_corporal_2_z1	Kungi Ba-Ben	zofa2		
0000000000000000	yinpiang_foreman_1_z1	Kungi Ye-Ciang	zofc1		
0000000000000000	yinpiang_foreman_2_z1	Liangi Sai-Fuang	zofc1old		
0000000000000000	yinpiang_supplier_2_z1	Mi Vo-Nuang	zofc2		
0000000000000000	zora_corporal_3_z1	Hon Sai-Fuang	zofa2		
0000000000000000	zora_foreman_2_z1	Liangi Vo-Nuang	zofc1old		
0000000000000000	zora_messenger_2_z1	Ki Tei-Woo	zofc1mid		
0000000000000000	zora_supplier_2_z1	Luoi Bai-Kung	zofc2mid		
0000000000000000	zora_welcomer_z1	Sai-Ju Fuangi	zofc3old		
0000000000000000	zorai_hawker_f4	Hon Tei-Woo	zofc2mid		
0000000000000000	zorai_hawker_m1	Nai-Da Ciai	zofc2		
0000000000000000	zorai_hawker_m3	Luoi Sai-Fuang	zofc2old		
0000000000000000	zorai_hawker_t1	Qui-Le Gei	zofc2mid		
0000000000000000	zorai_hawker_t3	Bai-Kung Geoi	zofc2		
0000000000000000	zorai_hawker_t5	Hon Pei-Ziao	zofc2		
0000000000000000	zorai_hawker_z1	Ki Sai-Fuang	zofc2old		
0000000000000000	zorai_hawker_z2	Ki Ma-Seng	zofc2old		
0000000000000000	zorai_hawker_z3	Ba-Ben Geoi	zofc2mid		
0000000000000000	zorai_hawker_z6	Ke-Piang Geoi	zofc2old		
0000000000000000	zorai_hunter_z3	Liangi Xo-Yuang	zofa1mid		
0000000000000000	zorai_hunter_z4	Liangi Ma-Seng	zofa1mid		
0000000000000000	zorai_journeyman_f1	Li-Qiao Zhuangi	zofc1mid		
0000000000000000	zorai_journeyman_f3	Qui-Le Zhuangi	zofc1mid		
0000000000000000	zorai_journeyman_f4	Ki Bai-Fuang	zofc1old		
0000000000000000	zorai_journeyman_m1	Wo-Lo Ciai	zofc1		
0000000000000000	zorai_journeyman_m2	Ki Ba-Ben	zofc1old		
0000000000000000	zorai_journeyman_z1	So-Suang Fuangi	zofc1mid		
0000000000000000	zorai_journeyman_z2	Pei-Ziao Du	zofc1old		
0000000000000000	zorai_journeyman_z4	Hon Wo-Lo	zofc1		
0000000000000000	zorai_patrolman_z1	Luoi Di-Shuan	zofa2		
0000000000000000	zorai_patrolman_z2	Qui-Le Fuangi	zofa2mid		
0000000000000000	zorai_patrolman_z5	Hon Ma-Seng	zofa2mid		
0000000000000000	zorai_prospector_1_z2	Qui-Le Vao	zofc1mid		
0000000000000000	zorai_prospector_1_z4	Tei-Woo Ciai	zofc1mid		
0000000000000000	zorai_prospector_2_z1	La-Po Zhuangi	zofc1mid		
0000000000000000	zorai_prospector_2_z3	Hon Nai-Da	zofc1old		
0000000000000000	zorai_prospector_2_z5	Shua-Lao Du	zofc1mid		
0000000000000000	zorai_prospector_2_z6	Luoi Bai-Fuang	zofc1		
0000000000000000	zorai_scout_m2	Shuai-Nang Du	zofa1		
0000000000000000	zorai_scout_m3	Kungi Zai-Suo	zofc1		
0000000000000000	zorai_scout_z2	Ba-Ben Du	zofa1old		
0000000000000000	zorai_scout_z3	Pa-Sang Geoi	zofa1mid		
0000000000000000	zorai_scout_z4	Hon Xo-Yuang	zofa1mid		
0000000000000000	zorai_scout_z5	Qui-Le Du	zofa1mid		
0000000000000000	_zorai_journeyman_f1	Di-Shuan Ciai	zohc1		
0000000000000000	fairhaven_zorai_ambassador_t1	Ki Nai-Da	zohc3old		
0000000000000000	hoicho_foreman_1_z1	Luoi Nai-Da	zohc1old		
0000000000000000	hoicho_foreman_2_z1	Si-Tin Geoi	zohc1mid		
0000000000000000	hoicho_sergent_2_z1	Kungi Nai-Da	zoha2mid		
0000000000000000	hoicho_welcomer_z1	Qui-Le Guai	zohc3		
0000000000000000	jenlai_foreman_1_z1	Liangi Ye-Ciang	zohc1mid		
0000000000000000	jenlai_messenger_z1	Qui-Le Fuo	zohc1mid		
0000000000000000	jenlai_sergent_z1	Bai-Fuang Du	zoha2mid		
0000000000000000	jenlai_supplier_2_z1	Li-Qiao Geoi	zohc2		
0000000000000000	koizun_foreman_1_z1	Kungi Sai-Fuang	zohc1old		
0000000000000000	koizun_supplier_1_z1	Mi Sai-Fuang	zohc2old		
0000000000000000	koizun_supplier_2_z1	Luoi Ye-Ciang	zohc2		
0000000000000000	menxing_corporal_1_z1	Ki Pei-Ziao	zoha2		
0000000000000000	menxing_foreman_2_z1	Hon Bai-Fuang	zohc1old		
0000000000000000	mincho_captain_2_z1	Hon Ba-Ben	zoha3		
0000000000000000	mincho_foreman_1_z1	Ki Li-Qiao	zohc1		
0000000000000000	mincho_supplier_1_z1	Bai-Fuang Ciai	zohc2old		
0000000000000000	mincho_welcomer_z1	Mi Qai-Be	zohc3mid		
0000000000000000	outpost_zorai_12_zorai_steward_z1	Ye-Ciang Du	zohc3		
0000000000000000	outpost_zorai_13_zorai_steward_z1	Qui-Le Chi	zohc3mid		
0000000000000000	outpost_zorai_15_zorai_steward_z1	Kungi Wo-Lo	zohc3		
0000000000000000	outpost_zorai_18_zorai_steward_z1	Kungi Pa-Sang	zohc3		
0000000000000000	outpost_zorai_20_zorai_steward_z1	Qui-Le Buao	zohc3old		
0000000000000000	outpost_zorai_22_zorai_steward_z1	Ki Pa-Sang	zohc3		
0000000000000000	outpost_zorai_24_zorai_steward_z1	Qui-Le Hiang	zohc3mid		
0000000000000000	outpost_zorai_26_zorai_steward_z1	Luoi Zai-Suo	zohc3		
0000000000000000	outpost_zorai_28_zorai_steward_z1	Shuai-Chon Fuangi	zohc3old		
0000000000000000	outpost_zorai_29_zorai_steward_z1	Qai-Be Geoi	zohc3mid		
0000000000000000	pyr_zorai_ambassador_f1	Liangi Tei-Woo	zohc3old		
0000000000000000	qailo_corporal_1_z1	Mi Bai-Kung	zoha2mid		
0000000000000000	qailo_corporal_2_z1	Shu-Quan Zhuangi	zoha2old		
0000000000000000	qailo_foreman_1_z1	Qui-Le Liangi	zohc1		
0000000000000000	qailo_supplier_1_z1	Qui-Le Hen	zohc2		
0000000000000000	shengwo_corporal_2_z1	Be-Pian Zhuangi	zoha2		
0000000000000000	shengwo_foreman_2_z1	Liangi Ke-Piang	zohc1mid		
0000000000000000	shengwo_supplier_1_z1	Bai-Fuang Fuangi	zohc2mid		
0000000000000000	yinpiang_corporal_1_z1	Ki Wo-Lo	zoha2		
0000000000000000	yinpiang_supplier_1_z1	Tei-Woo Fuangi	zohc2mid		
0000000000000000	yrkanis_zorai_ambassador_m1	Bai-Fuang Zhuangi	zohc3		
0000000000000000	zora_corporal_1_z1	Shuai-Nang Ciai	zoha2		
0000000000000000	zora_corporal_2_z1	Mi Pa-Sang	zoha2old		
0000000000000000	zora_foreman_1_z1	Nai-Da Fuangi	zohc1		
0000000000000000	zora_messenger_1_z1	Shua-Lao Zhuangi	zohc1old		
0000000000000000	zora_supplier_1_z1	Qui-Le Bian	zohc2mid		
0000000000000000	zorai_hawker_f1	Hon Bai-Kung	zohc2		
0000000000000000	zorai_hawker_f2	Mi Ye-Ciang	zohc2old		
0000000000000000	zorai_hawker_f3	Pei-Ziao Ciai	zohc2mid		
0000000000000000	zorai_hawker_m2	Liangi Li-Qiao	zohc2		
0000000000000000	zorai_hawker_t2	Shu-Quan Ciai	zohc2		
0000000000000000	zorai_hawker_t4	Tei-Woo Geoi	zohc2mid		
0000000000000000	zorai_hawker_z4	Kungi Qi-Quang	zohc2old		
0000000000000000	zorai_hawker_z5	Xo-Yuang Du	zohc2mid		
0000000000000000	zorai_hunter_z1	Ke-Piang Zhuangi	zoha1mid		
0000000000000000	zorai_hunter_z2	Qui-Le Zhao	zoha1		
0000000000000000	zorai_hunter_z5	Hon Be-Pian	zoha1mid		
0000000000000000	zorai_hunter_z6	Ma-Seng Zhuangi	zoha1mid		
0000000000000000	zorai_journeyman_f2	Kungi Ke-Piang	zohc1mid		
0000000000000000	zorai_journeyman_m3	Ma-Seng Ciai	zohc1old		
0000000000000000	zorai_journeyman_t1	Luoi Qi-Quang	zohc1		
0000000000000000	zorai_journeyman_z3	Liangi Bai-Fuang	zohc1mid		
0000000000000000	zorai_journeyman_z5	Sai-Ju Zhuangi	zohc1mid		
0000000000000000	zorai_journeyman_z6	Qui-Le Xei	zohc1old		
0000000000000000	zorai_patrolman_z3	Hon Pa-Sang	zoha2mid		
0000000000000000	zorai_patrolman_z4	Hon Ke-Piang	zoha2mid		
0000000000000000	zorai_patrolman_z6	Wo-Lo Zhuangi	zoha2mid		
0000000000000000	zorai_prospector_1_z1	Ma-Seng Fuangi	zohc1old		
0000000000000000	zorai_prospector_1_z3	Li-Qiao Du	zohc1		
