*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
_-	cdafb4	Babarous Cute	a	the			Babarous Cutes		the
_-	cdafb7	Cukin							
_-	cdafc1	Foraging Cute	a	the			Foraging Cutes		the
_-	cdafc2	Ferreting Cute	a	the			Ferreting Cutes		the
_-	cdafc3	Furrowing Cute	a	the			Furrowing Cutes		the
_-	cdafc4	Spirited Cute	a	the			Spirited Cutes		the
_-	cdafc7	Cukin							
_-	cdafd1	Savage Cute	a	the			Savage Cutes		the
_-	cdafd2	Seasoned Cute	a	the			Seasoned Cutes		the
_-	cdafd3	Veteran Cute	a	the			Veteran Cutes		the
_-	cdafd4	Lurking Cute	a	the			Lurking Cutes		the
_-	cdafd7	Cukin							
_-	cdafe1	Creeping  Cute	a	the			Creeping  Cutes		the
_-	cdafe2	Crabby Cute	a	the			Crabby Cutes		the
_-	cdafe3	Belligerent Cute	a	the			Belligerent Cutes		the
_-	cdafe4	Frightening Cute	a	the			Frightening Cutes		the
_-	cdafe7	Cukin							
_-	cdaff1	Threatening Cute	a	the			Threatening Cutes		the
_-	cdaff2	Tremendous Cute	a	the			Tremendous Cutes		the
_-	cdaff3	Blood-thirsty Cute	a	the			Blood-thirsty Cutes		the
_-	cdaff7	Cukin							
_-	cdaga1	Impure Cute	an	the			Impure Cutes		the
_-	cdaga2	Blighted Cute	a	the			Blighted Cutes		the
_-	cdaga3	Contaminated Cute	a	the			Contaminated Cutes		the
_-	cdaga4	Infected Cute	an	the			Infected Cutes		the
_-	cdagb1	Nauseous Cute	a	the			Nauseous Cutes		the
_-	cdagb2	Stinking Cute	a	the			Stinking Cutes		the
_-	cdagb3	Morbid Cute	a	the			Morbid Cutes		the
_-	cdagb4	Poisoned Cute	a	the			Poisoned Cutes		the
_-	cdagc1	Plagued Cute	a	the			Plagued Cutes		the
_-	cdagc2	Sickly  Cute	a	the			Sickly  Cutes		the
_-	cdagc3	Putrescent Cute	a	the			Putrescent Cutes		the
_-	cdagc4	Virulent Cute	a	the			Virulent Cutes		the
_-	cdagd1	Ravaged Cute	a	the			Ravaged Cutes		the
_-	cdagd2	Festering Cute	a	the			Festering Cutes		the
_-	cdagd3	Pestiferous Cute	a	the			Pestiferous Cutes		the
_-	cdagd4	Raving Cute	a	the			Raving Cutes		the
_-	cdage1	Pustulous Cute	a	the			Pustulous Cutes		the
_-	cdage2	Seeping Cute	a	the			Seeping Cutes		the
_-	cdage3	Foaming Cute	a	the			Foaming Cutes		the
_-	cdage4	Revolting Cute	a	the			Revolting Cutes		the
_-	cdagf1	Demented Cute	a	the			Demented Cutes		the
_-	cdagf2	Frenzied Cute	a	the			Frenzied Cutes		the
_-	cdagf3	Fiendish Cute	a	the			Fiendish Cutes		the
_-	cdagf4	Lethal Cute							the
_-	cdaja1	Gormless Cute	a	the			Gormless Cutes		the
_-	cdaja2	Dumn Cute	a	the			Dumn Cutes		the
_-	cdaja3	Quiet Cute	a	the			Quiet Cutes		the
_-	cdaja4	Wandering Cute	a	the			Wandering Cutes		the
_-	cdajb1	Panicky Cute	a	the			Panicky Cutes		the
_-	cdajb2	Lampooning Cute	a	the			Lampooning Cutes		the
_-	cdajb3	Tough Cute	a	the			Tough Cutes		the
_-	cdajb4	Babarous Cute	a	the			Babarous Cutes		the
_-	cdajb7	Cukya							
_-	cdajc1	Foraging Cute	a	the			Foraging Cutes		the
_-	cdajc2	Ferreting Cute	a	the			Ferreting Cutes		the
_-	cdajc3	Furrowing Cute	a	the			Furrowing Cutes		the
_-	cdajc4	Spirited Cute	a	the			Spirited Cutes		the
_-	cdajc7	Cukya							
_-	cdajd7	Cukya							
_-	cdaje7	Cukya							
_-	cdajf7	Cukya							
_-	cdala1	Gormless Cute	a	the			Gormless Cutes		the
_-	cdala2	Dumn Cute	a	the			Dumn Cutes		the
_-	cdala3	Quiet Cute	a	the			Quiet Cutes		the
_-	cdala4	Wandering Cute	a	the			Wandering Cutes		the
_-	cdalb7	Cukan							
_-	cdalc5	Doren	a	the			Dorens		the
_-	cdalc7	Cukan							
_-	cdald1	Savage Cute	a	the			Savage Cutes		the
_-	cdald2	Seasoned Cute	a	the			Seasoned Cutes		the
_-	cdald3	Veteran Cute	a	the			Veteran Cutes		the
_-	cdald4	Lurking Cute	a	the			Lurking Cutes		the
_-	cdald7	Cukan							
_-	cdald8	Death Cute	a	the					
_-	cdale1	Creeping  Cute	a	the			Creeping  Cutes		the
_-	cdale2	Crabby Cute	a	the			Crabby Cutes		the
_-	cdale3	Belligerent Cute	a	the			Belligerent Cutes		the
_-	cdale4	Frightening  Cute	a	the			Frightening  Cutes		the
_-	cdale7	Cukan							
_-	cdale8	Death Cute							the
_-	cdalf7	Cukan							
_-	cdalf8	Death Cute							the
_-	cdapb7	Cukoo							
_-	cdapc7	Cukoo							
_-	cdapd1	Savage Cute	a				Savage Cutes		the
_-	cdapd2	Seasoned Cute	a				Seasoned Cutes		the
_-	cdapd3	Veteran Cute	a				Veteran Cutes		the
_-	cdapd4	Lurking Cute	a				Lurking Cutes		the
_-	cdapd5	Bodlin							the
_-	cdapd7	Cukoo							
_-	cdapd8	Terminator Cute							the
_-	cdape1	Creeping  Cute	a				Creeping  Cutes		the
_-	cdape2	Crabby Cute	a				Crabby Cutes		the
_-	cdape3	Belligerent Cute	a				Belligerent Cutes		the
_-	cdape4	Frightening Cute	a				Frightening Cutes		the
_-	cdape7	Cukoo							
_-	cdape8	Terminator Cute							the
_-	cdapf6	Cute							the
_-	cdapf7	Cukoo							
_-	cdapf8	Terminator Cute	a	the					
_-	CDBCF3	Gibbai Démoniaque	un	le	du	au	Gibbais Démoniaques	des	les
_-	CDBCF4	Gibbaï Mortel	un	le	du	au	Gibbaïs Mortels	des	les
_-	CDBCF7	Valcorenoch		le	du				
_-	cdbda1	Gormless Gibbaï	a	the			Gormless Gibbaïs		the
_-	cdbda2	Dumn Gibbaï	a	the			Dumn Gibbaïs		the
_-	cdbda3	Quiet Gibbaï	a	the			Quiet Gibbaïs		the
_-	cdbda4	Wandering Gibbaï	a	the			Wandering Gibbaïs		the
_-	cdbdb1	Panicky Gibbaï	a	the			Panicky Gibbaïs		the
_-	cdbdb2	Lampooning Gibbaï	a	the			Lampooning Gibbaïs		the
_-	cdbdb3	Tough Gibbaï	a	the			Tough Gibbaïs		the
_-	cdbdb4	Babarous Gibbaï	a	the			Babarous Gibbaïs		the
_-	cdbdb7	Gibbaketh							
_-	cdbdc1	Foraging Gibbaï	a	the			Foraging Gibbaïs		the
_-	cdbdc2	Ferreting Gibbaï	a	the			Ferreting Gibbaïs		the
_-	cdbdc3	Furrowing Gibbaï	a	the			Furrowing Gibbaïs		the
_-	cdbdc4	Spirited Gibbaï	a	the			Spirited Gibbaïs		the
_-	cdbdc7	Gibbaketh							
_-	cdbdd1	Savage Gibbaï	a	the			Savage Gibbaïs		the
_-	cdbdd2	Seasoned Gibbaï	a	the			Seasoned Gibbaïs		the
_-	cdbdd3	Veteran Gibbaï	a	the			Veteran Gibbaïs		the
_-	cdbdd4	Lurking Gibbaï	a	the			Lurking Gibbaïs		the
_-	cdbdd7	Gibbaketh							
_-	cdbde1	Creeping  Gibbaï	a	the			Creeping  Gibbaïs		the
_-	cdbde2	Crabby Gibbaï	a	the			Crabby Gibbaïs		the
_-	cdbde3	Belligerent Gibbaï	a	the			Belligerent Gibbaïs		the
_-	cdbde4	Frightening Gibbaï	a	the			Frightening Gibbaïs		the
_-	cdbde7	Gibbaketh							
_-	cdbdf1	Threatening Gibbaï	a	the			Threatening Gibbaïs		the
_-	cdbdf2	Tremendous Gibbaï	a	the			Tremendous Gibbaïs		the
_-	cdbdf3	Blood-thirsty Gibbaï	a	the			Blood-thirsty Gibbaïs		the
_-	cdbdf7	Gibbaketh							
_-	cdbfb7	Gibbakin							
_-	cdbfc7	Gibbakin							
_-	cdbfd1	Savage Gibbaï	a				Savage Gibbaïs		the
_-	cdbfd2	Seasoned Gibbaï	a				Seasoned Gibbaïs		the
_-	cdbfd3	Veteran Gibbaï	a				Veteran Gibbaïs		the
_-	cdbfd4	Lurking Gibbaï	a				Lurking Gibbaïs		the
_-	cdbfd7	Gibbakin							
_-	cdbfe1	Creeping  Gibbaï	a				Creeping  Gibbaïs		the
_-	cdbfe2	Crabby Gibbaï	a				Crabby Gibbaïs		the
_-	cdbfe3	Belligerent Gibbaï	a				Belligerent Gibbaïs		the
_-	cdbfe4	Frightening Gibbaï	a				Frightening Gibbaïs		the
_-	cdbfe5	Mahi	a				Mahis		the
_-	cdbfe7	Gibbakin							
_-	cdbfe8	Destroyer Gibbaï	a	the					
_-	cdbff7	Gibbakin							
_-	cdbff8	Destroyer Gibbaï	a	the					
_-	cdbga1	Impure Gibbaï	an	the			Impure Gibbaïs		the
_-	cdbga2	Blighted Gibbaï	a	the			Blighted Gibbaïs		the
_-	cdbga3	Contaminated Gibbaï	a	the			Contaminated Gibbaïs		the
_-	cdbga4	Infected Gibbaï	an	the			Infected Gibbaïs		the
_-	cdbgb1	Nauseous Gibbaï	a	the			Nauseous Gibbaïs		the
_-	cdbgb2	Stinking Gibbaï	a	the			Stinking Gibbaïs		the
_-	cdbgb3	Morbid Gibbaï	a	the			Morbid Gibbaïs		the
_-	cdbgb4	Poisoned Gibbaï	a	the			Poisoned Gibbaïs		the
_-	cdbgc1	Plagued Gibbaï	a	the			Plagued Gibbaïs		the
_-	cdbgc2	Sickly  Gibbaï	a	the			Sickly  Gibbaïs		the
_-	cdbgc3	Putrescent Gibbaï	a	the			Putrescent Gibbaïs		the
_-	cdbgc4	Virulent Gibbaï	a	the			Virulent Gibbaïs		the
_-	cdbgd1	Ravaged Gibbaï	a	the			Ravaged Gibbaïs		the
_-	cdbgd2	Festering Gibbaï	a	the			Festering Gibbaïs		the
_-	cdbgd3	Pestiferous Gibbaï	a	the			Pestiferous Gibbaïs		the
_-	cdbgd4	Raving Gibbaï	a	the			Raving Gibbaïs		the
_-	cdbge1	Pustulous Gibbaï	a	the			Pustulous Gibbaïs		the
_-	cdbge2	Seeping Gibbaï	a	the			Seeping Gibbaïs		the
_-	cdbge3	Foaming Gibbaï	a	the			Foaming Gibbaïs		the
_-	cdbge4	Revolting Gibbaï	a	the			Revolting Gibbaïs		the
_-	cdbgf1	Demented Gibbaï	a	the			Demented Gibbaïs		the
_-	cdbgf2	Frenzied Gibbaï	a	the			Frenzied Gibbaïs		the
_-	cdbgf3	Fiendish Gibbaï	a	the			Fiendish Gibbaïs		the
_-	cdbgf4	Lethal Gibbai							the
_-	cdbja1	Gormless Gibbaï	a	the			Gormless Gibbaïs		the
_-	cdbja2	Dumn Gibbaï	a	the			Dumn Gibbaïs		the
_-	cdbja3	Quiet Gibbaï	a	the			Quiet Gibbaïs		the
_-	cdbja4	Wandering Gibbaï	a	the			Wandering Gibbaïs		the
_-	cdbjb7	Gibbakya							
_-	cdbjc7	Gibbakya							
_-	cdbjd1	Savage Gibbaï	a	the			Savage Gibbaïs		the
_-	cdbjd2	Seasoned Gibbaï	a	the			Seasoned Gibbaïs		the
_-	cdbjd3	Veteran Gibbaï	a	the			Veteran Gibbaïs		the
_-	cdbjd4	Lurking Gibbaï	a	the			Lurking Gibbaïs		the
_-	cdbjd7	Gibbakya							
_-	cdbje1	Creeping  Gibbaï	a	the			Creeping  Gibbaïs		the
_-	cdbje2	Crabby Gibbaï	a	the			Crabby Gibbaïs		the
_-	cdbje3	Belligerent Gibbaï	a	the			Belligerent Gibbaïs		the
_-	cdbje4	Frightening Gibbaï	a	the			Frightening Gibbaïs		the
_-	cdbje5	Jinbaï	a	the					
_-	cdbje7	Gibbakya							
_-	cdbje8	Demolisher Gibbaï	a	the					
_-	cdbjf5	Tenib	a	the			Tenibs		the
_-	cdbjf7	Gibbakya							
_-	cdblb7	Gibbakan							
_-	cdblc7	Gibbakan							
_-	cdbld7	Gibbakan							
_-	cdble7	Gibbakan							
_-	cdblf7	Gibbakan							
_-	cdbpb7	Gibbakoo							
_-	cdbpc7	Gibbakoo							
_-	cdbpd7	Gibbakoo							
_-	cdbpe7	Gibbakoo							
_-	cdbpf7	Gibbakoo							
_-	CDCCF3	Frahar Démoniaque	un	le	du	au	Frahars Démoniaques	des	les
_-	CDCCF4	Frahar Mortel	un	le	du	au	Frahars Mortels	des	les
_-	CDCCF5	Lakisey		le	du				
_-	cdcda1	Gormless Frahar	a	the			Gormless Frahars		the
_-	cdcda2	Dumn Frahar	a	the			Dumn Frahars		the
_-	cdcda3	Quiet Frahar	a	the			Quiet Frahars		the
_-	cdcda4	Wandering Frahar	a	the			Wandering Frahars		the
_-	cdcdb7	Fraketh							
_-	cdcdc7	Fraketh							
_-	cdcdd1	Savage Frahar	a	the			Savage Frahars		the
_-	cdcdd2	Seasoned Frahar	a	the			Seasoned Frahars		the
_-	cdcdd3	Veteran Frahar	a	the			Veteran Frahars		the
_-	cdcdd4	Lurking Frahar	a	the			Lurking Frahars		the
_-	cdcdd5	Scythe	a	the			Scythes		the
_-	cdcdd7	Fraketh							
_-	cdcde1	Creeping  Frahar	a	the			Creeping  Frahars		the
_-	cdcde2	Crabby Frahar	a	the			Crabby Frahars		the
_-	cdcde3	Belligerent Frahar	a	the			Belligerent Frahars		the
_-	cdcde4	Frightening Frahar	a	the					
_-	cdcde5	Heffah	a	the					
_-	cdcde7	Fraketh							
_-	cdcde8	Slayer Frahar	a	the					
_-	cdcdf7	Fraketh							
_-	cdcdf8	Slayer Frahar	a	the					
_-	cdcfb7	Frakin							
_-	cdcfc7	Frakin							
_-	cdcfd7	Frakin							
_-	cdcfe7	Frakin							
_-	cdcff7	Frakin							
_-	cdcga1	Impure Frahar	an	the			Impure Frahars		the
_-	cdcga2	Blighted Frahar	a	the			Blighted Frahars		the
_-	cdcga3	Contaminated Frahar	a	the			Contaminated Frahars		the
_-	cdcga4	Infected Frahar	an	the			Infected Frahars		the
_-	cdcgb1	Nauseous Frahar	a	the			Nauseous Frahars		the
_-	cdcgb2	Stinking Frahar	a	the			Stinking Frahars		the
_-	cdcgb3	Morbid Frahar	a	the			Morbid Frahars		the
_-	cdcgb4	Poisoned Frahar	a	the			Poisoned Frahars		the
_-	cdcgc1	Plagued Frahar	a	the			Plagued Frahars		the
_-	cdcgc2	Sickly  Frahar	a	the			Sickly  Frahars		the
_-	cdcgc3	Putrescent Frahar	a	the			Putrescent Frahars		the
_-	cdcgc4	Virulent Frahar	a	the			Virulent Frahars		the
_-	cdcgd1	Ravaged Frahar	a	the			Ravaged Frahars		the
_-	cdcgd2	Festering Frahar	a	the			Festering Frahars		the
_-	cdcgd3	Pestiferous Frahar	a	the			Pestiferous Frahars		the
_-	cdcgd4	Raving Frahar	a	the			Raving Frahars		the
_-	cdcge1	Pustulous Frahar	a	the			Pustulous Frahars		the
_-	cdcge2	Seeping Frahar	a	the			Seeping Frahars		the
_-	cdcge3	Foaming Frahar	a	the			Foaming Frahars		the
_-	cdcge4	Revolting Frahar	a	the			Revolting Frahars		the
_-	cdcgf1	Demented Frahar	a	the			Demented Frahars		the
_-	cdcgf2	Frenzied Frahar	a	the			Frenzied Frahars		the
_-	cdcgf3	Fiendish Frahar	a	the			Fiendish Frahars		the
_-	cdcgf4	Lethal Frahar							the
_-	cdcjb7	Frakya							
_-	cdcjc7	Frakya							
_-	cdcjd7	Frakya							
_-	cdcje7	Frakya							
_-	cdcjf7	Frakya							
_-	cdclb7	Frakan							
_-	cdclc7	Frakan							
_-	cdcld7	Frakan							
_-	cdcle7	Frakan							
_-	cdclf7	Frakan							
_-	cdcpa1	Gormless Frahar	a	the			Gormless Frahars		the
_-	cdcpa2	Dumn Frahar	a	the			Dumn Frahars		the
_-	cdcpa3	Quiet Frahar	a	the			Quiet Frahars		the
_-	cdcpa4	Wandering Frahar	a	the			Wandering Frahars		the
_-	cdcpb1	Panicky Frahar	a	the			Panicky Frahars		the
_-	cdcpb2	Lampooning Frahar	a	the			Lampooning Frahars		the
_-	cdcpb3	Tough Frahar	a	the			Tough Frahars		the
_-	cdcpb4	Babarous Frahar	a	the			Babarous Frahars		the
_-	cdcpb7	Frakoo							
_-	cdcpc1	Foraging Frahar	a	the			Foraging Frahars		the
_-	cdcpc2	Ferreting Frahar	a	the			Ferreting Frahars		the
_-	cdcpc3	Furrowing Frahar	a	the			Furrowing Frahars		the
_-	cdcpc4	Spirited Frahar	a	the			Spirited Frahars		the
_-	cdcpc7	Frakoo							
_-	cdcpd1	Savage Frahar	a	the			Savage Frahars		the
_-	cdcpd2	Seasoned Frahar	a	the			Seasoned Frahars		the
_-	cdcpd3	Veteran Frahar	a	the			Veteran Frahars		the
_-	cdcpd4	Lurking Frahar	a	the			Lurking Frahars		the
_-	cdcpd7	Frakoo							
_-	cdcpe1	Creeping  Frahar	a	the			Creeping  Frahars		the
_-	cdcpe2	Crabby Frahar	a	the			Crabby Frahars		the
_-	cdcpe3	Belligerent Frahar	a	the			Belligerent Frahars		the
_-	cdcpe4	Frightening Frahar	a	the			Frightening Frahars		the
_-	cdcpe7	Frakoo							
_-	cdcpf1	Threatening Frahar	a	the			Threatening Frahars		the
_-	cdcpf2	Tremendous Frahar	a	the			Tremendous Frahars		the
_-	cdcpf3	Blood-thirsty Frahar	a	the			Blood-thirsty Frahars		the
_-	cdcpf7	Frakoo							
_-	chada1	Suckling Arma	a	the			Suckling Armas		the
_-	chada2	Weanling Arma	a	the			Weanling Armas		the
_-	chada3	Docile Arma	a	the			Docile Armas		the
_-	chada4	Meek Arma	a	the			Meek Armas		the
_-	chadb1	Timorous Arma	a	the			Timorous Armas		the
_-	chadb2	Roaming Arma	a	the			Roaming Armas		the
_-	chadb3	Scampering Arma	a	the			Scampering Armas		the
_-	chadb4	Sprightly Arma	a	the			Sprightly Armas		the
_-	chadb7	Arketh							
_-	chadc1	Robust Arma	a	the			Robust Armas		the
_-	chadc2	Wary Arma	a	the			Wary Armas		the
_-	chadc3	Gluttonous Arma	a	the			Gluttonous Armas		the
_-	chadc4	Grunting Arma	a	the			Grunting Armas		the
_-	chadc7	Arketh							
_-	chadd7	Arketh							
_-	chade7	Arketh							
_-	chadf1	Furious Arma	a	the			Furious Armas		the
_-	chadf2	Fierce Arma	a	the			Fierce Armas		the
_-	chadf3	Ferocious Arma	a	the			Ferocious Armas		the
_-	chadf7	Arketh							
_-	chafa1	Suckling Arma	a	the			Suckling Armas		the
_-	chafa2	Weanling Arma	a	the			Weanling Armas		the
_-	chafa3	Docile Arma	a	the			Docile Armas		the
_-	chafa4	Meek Arma	a	the			Meek Armas		the
_-	chafb1	Timorous Arma	a	the			Timorous Armas		the
_-	chafb2	Roaming Arma	a	the			Roaming Armas		the
_-	chafb3	Scampering Arma	a	the			Scampering Armas		the
_-	chafb4	Sprightly Arma	a	the			Sprightly Armas		the
_-	chafb7	Arkin							
_-	chafc5	Hisserto	a	the			Hissertos		the
_-	chafc7	Arkin							
_-	chafd1	Gruff Arma	a	the			Gruff Armas		the
_-	chafd2	Obstinate Arma	an	the			Obstinate Armas		the
_-	chafd3	Rooting Arma	a	the			Rooting Armas		the
_-	chafd4	Scrounging Arma	a	the			Scrounging Armas		the
_-	chafd7	Arkin							
_-	chafe1	Nettled Arma	a	the			Nettled Armas		the
_-	chafe2	Vicious Arma	a	the			Vicious Armas		the
_-	chafe3	Feral Arma	a	the			Feral Armas		the
_-	chafe4	Violent Arma	a	the			Violent Armas		the
_-	chafe5	Raktol	a	the					
_-	chafe7	Arkin							
_-	chaff7	Arkin							
_-	chaja1	Suckling Arma	a	the			Suckling Armas		the
_-	chaja2	Weanling Arma	a	the			Weanling Armas		the
_-	chaja3	Docile Arma	a	the			Docile Armas		the
_-	chaja4	Meek Arma	a	the			Meek Armas		the
_-	chajb1	Timorous Arma	a	the			Timorous Armas		the
_-	chajb2	Roaming Arma	a	the			Roaming Armas		the
_-	chajb3	Scampering Arma	a	the			Scampering Armas		the
_-	chajb4	Sprightly Arma	a	the			Sprightly Armas		the
_-	chajb7	Arkya							
_-	chajc7	Arkya							
_-	chajd7	Arkya							
_-	chaje7	Arkya							
_-	chaje8	Demolisher Arma							
_-	chajf1	Furious Arma	a	the			Furious Armas		the
_-	chajf2	Fierce Arma	a	the			Fierce Armas		the
_-	chajf3	Ferocious Arma	a	the			Ferocious Armas		the
_-	chajf4	Voracious Arma	a				Voracious Armas		the
_-	chajf5	Manda	a	the					
_-	chajf7	Arkya							
_-	chajf8	Demolisher Arma	a	the					
_-	chala1	Suckling Arma	a	the			Suckling Armas		the
_-	chala2	Weanling Arma	a	the			Weanling Armas		the
_-	chala3	Docile Arma	a	the			Docile Armas		the
_-	chala4	Meek Arma	a	the			Meek Armas		the
_-	chalb1	Timorous Arma	a	the			Timorous Armas		the
_-	chalb2	Roaming Arma	a	the			Roaming Armas		the
_-	chalb3	Scampering Arma	a	the			Scampering Armas		the
_-	chalb4	Sprightly Arma	a	the			Sprightly Armas		the
_-	chalb7	Arkan							
_-	chalc7	Arkan							
_-	chald7	Arkan							
_-	chale1	Nettled Arma	a	the			Nettled Armas		the
_-	chale2	Vicious Arma	a	the			Vicious Armas		the
_-	chale3	Feral Arma	a	the			Feral Armas		the
_-	chale4	Violent Arma	a	the			Violent Armas		the
_-	chale5	Tron							the
_-	chale7	Arkan							
_-	chalf1	Furious Arma	a	the			Furious Armas		the
_-	chalf2	Fierce Arma	a	the			Fierce Armas		the
_-	chalf3	Ferocious Arma	a	the			Ferocious Armas		the
_-	chalf4	Voracious Arma	a				Voracious Armas		the
_-	chalf7	Arkan							
_-	chapa1	Suckling Arma	a	the			Suckling Armas		the
_-	chapa2	Weanling Arma	a	the			Weanling Armas		the
_-	chapa3	Docile Arma	a	the			Docile Armas		the
_-	chapa4	Meek Arma	a	the			Meek Armas		the
_-	chapb1	Timorous Arma	a	the			Timorous Armas		the
_-	chapb2	Roaming Arma	a	the			Roaming Armas		the
_-	chapb3	Scampering Arma	a	the			Scampering Armas		the
_-	chapb4	Sprightly Arma	a	the			Sprightly Armas		the
_-	chapb7	Arkoo							
_-	chapc1	Robust Arma	a	the			Robust Armas		the
_-	chapc2	Wary Arma	a	the			Wary Armas		the
_-	chapc3	Gluttonous Arma	a	the			Gluttonous Armas		the
_-	chapc4	Grunting Arma	a	the			Grunting Armas		the
_-	chapc7	Arkoo							
_-	chapd1	Gruff Arma	a	the			Gruff Armas		the
_-	chapd2	Obstinate Arma	an	the			Obstinate Armas		the
_-	chapd3	Rooting Arma	a	the			Rooting Armas		the
_-	chapd4	Scrounging Arma	a	the			Scrounging Armas		the
_-	chapd7	Arkoo							
_-	chape1	Nettled Arma	a	the			Nettled Armas		the
_-	chape2	Vicious Arma	a	the			Vicious Armas		the
_-	chape3	Feral Arma	a	the			Feral Armas		the
_-	chape4	Violent Arma	a	the			Violent Armas		the
_-	chape5	Smyler							the
_-	chape7	Arkoo							
_-	chape8	Terminator Arma							the
_-	chapf1	Furious Arma	a	the			Furious Armas		the
_-	chapf2	Fierce Arma	a	the			Fierce Armas		the
_-	chapf3	Ferocious Arma	a	the			Ferocious Armas		the
_-	chapf7	Arkoo							
_-	chbdb7	Bodoketh							
_-	chbdc1	Robust Bodoc	a	the			Robust Bodocs		the
_-	chbdc2	Wary Bodoc	a	the			Wary Bodocs		the
_-	chbdc3	Gluttonous Bodoc	a	the			Gluttonous Bodocs		the
_-	chbdc4	Grunting Bodoc	a	the			Grunting Bodocs		the
_-	chbdc7	Bodoketh							
_-	chbdd7	Bodoketh							
_-	chbde7	Bodoketh							
_-	chbdf7	Bodoketh							
_-	chbfa1	Suckling Bodoc	a	the			Suckling Bodocs		the
_-	chbfa2	Weanling Bodoc	a	the			Weanling Bodocs		the
_-	chbfa3	Docile Bodoc	a	the			Docile Bodocs		the
_-	chbfa4	Meek Bodoc	a	the			Meek Bodocs		the
_-	chbfa5	Bodoc	a	the			Bodocs		the
_-	chbfb1	Timorous Bodoc	a	the			Timorous Bodocs		the
_-	chbfb2	Roaming Bodoc	a	the			Roaming Bodocs		the
_-	chbfb3	Scampering Bodoc	a	the			Scampering Bodocs		the
_-	chbfb4	Sprightly Bodoc	a	the			Sprightly Bodocs		the
_-	chbfb6	Contagious Bodoc	a				Contagious Bodocs		the
_-	chbfb7	Bodokin							
_-	chbfb8	Destroyer Bodoc	a	the					
_-	chbfc1	Robust Bodoc	a	the			Robust Bodocs		the
_-	chbfc2	Wary Bodoc	a	the			Wary Bodocs		the
_-	chbfc3	Gluttonous Bodoc	a	the			Gluttonous Bodocs		the
_-	chbfc4	Grunting Bodoc	a	the			Grunting Bodocs		the
_-	chbfc7	Bodokin							
_-	chbfd7	Bodokin							
_-	chbfe7	Bodokin							
_-	chbff7	Bodokin							
_-	chbfx2	Bodoc Docile	un	le	du	au	Bodocs Dociles	des	les
_-	chbjb7	Bodokya							
_-	chbjc7	Bodokya							
_-	chbjd7	Bodokya							
_-	chbje1	Nettled Bodoc	a	the			Nettled Bodocs		the
_-	chbje2	Vicious Bodoc	a	the			Vicious Bodocs		the
_-	chbje3	Feral Bodoc	a	the			Feral Bodocs		the
_-	chbje4	Violent Bodoc	a	the			Violent Bodocs		the
_-	chbje7	Bodokya							
_-	chbjf7	Bodokya							
_-	chblb7	Bodokan							
_-	chblc5	Dabbin	a	the					
_-	chblc7	Bodokan							
_-	chbld1	Gruff Bodoc	a	the			Gruff Bodocs		the
_-	chbld2	Obstinate Bodoc	an	the			Obstinate Bodocs		the
_-	chbld3	Rooting Bodoc	a	the			Rooting Bodocs		the
_-	chbld4	Scrounging Bodoc	a	the			Scrounging Bodocs		the
_-	chbld7	Bodokan							
_-	chble7	Bodokan							
_-	chblf7	Bodokan							
_-	chbpa1	Suckling Bodoc	a	the			Suckling Bodocs		the
_-	chbpa2	Weanling Bodoc	a	the			Weanling Bodocs		the
_-	chbpa3	Docile Bodoc	a	the			Docile Bodocs		the
_-	chbpa4	Meek Bodoc	a	the			Meek Bodocs		the
_-	chbpb1	Timorous Bodoc	a	the			Timorous Bodocs		the
_-	chbpb2	Roaming Bodoc	a	the			Roaming Bodocs		the
_-	chbpb3	Scampering Bodoc	a	the			Scampering Bodocs		the
_-	chbpb4	Sprightly Bodoc	a	the			Sprightly Bodocs		the
_-	chbpb7	Bodokoo							
_-	chbpc1	Robust Bodoc	a	the			Robust Bodocs		the
_-	chbpc2	Wary Bodoc	a	the			Wary Bodocs		the
_-	chbpc3	Gluttonous Bodoc	a	the			Gluttonous Bodocs		the
_-	chbpc4	Grunting Bodoc	a	the			Grunting Bodocs		the
_-	chbpc7	Bodokoo							
_-	chbpd1	Gruff Bodoc	a	the			Gruff Bodocs		the
_-	chbpd2	Obstinate Bodoc	an	the			Obstinate Bodocs		the
_-	chbpd3	Rooting Bodoc	a	the			Rooting Bodocs		the
_-	chbpd4	Scrounging Bodoc	a	the			Scrounging Bodocs		the
_-	chbpd5	Gormac							the
_-	chbpd7	Bodokoo							
_-	chbpe1	Nettled Bodoc	a	the			Nettled Bodocs		the
_-	chbpe2	Vicious Bodoc	a	the			Vicious Bodocs		the
_-	chbpe3	Feral Bodoc	a	the			Feral Bodocs		the
_-	chbpe4	Violent Bodoc	a	the			Violent Bodocs		the
_-	chbpe5	Glump							the
_-	chbpe7	Bodokoo							
_-	chbpf1	Furious Bodoc	a	the			Furious Bodocs		the
_-	chbpf2	Fierce Bodoc	a	the			Fierce Bodocs		the
_-	chbpf3	Ferocious Bodoc	a	the			Ferocious Bodocs		the
_-	chbpf7	Bodokoo							
_-	chcda1	Suckling Capryni	a	the			Suckling Caprynis		the
_-	chcda2	Weanling Capryni	a	the			Weanling Caprynis		the
_-	chcda3	Docile Capryni	a	the			Docile Caprynis		the
_-	chcda4	Meek Capryni	a	the			Meek Caprynis		the
