*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_32C8299BAB5536DB	absf_taunt_10	Agacement 10		un	l'\d	Agacement 10	un	l'\d	Agace votre cible, provoque son attaque. Les chances de succès dépendent de la valeur de la compétence de mesquinerie de la cible. 
_32D8299BAB5536DC	absf_taunt_11	Agacement 11		un	l'\d	Agacement 11	un	l'\d	Agace votre cible, provoque son attaque. Les chances de succès dépendent de la valeur de la compétence de mesquinerie de la cible. 
_32E8299BAB5536DD	absf_taunt_12	Agacement 12		un	l'\d	Agacement 12	un	l'\d	Agace votre cible, provoque son attaque. Les chances de succès dépendent de la valeur de la compétence de mesquinerie de la cible. 
_5DF8B94894B13C56	absf_shielding_01	Bouclier 1		un	le	Bouclier 1	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_9DF8B94994B13C56	absf_shielding_02	Bouclier 2		un	le	Bouclier 2	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_DDF8B94A94B13C56	absf_shielding_03	Bouclier 3		un	le	Bouclier 3	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_1EF8B94B94B13C56	absf_shielding_04	Bouclier 4		un	le	Bouclier 4	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_5EF8B94C94B13C56	absf_shielding_05	Bouclier 5		un	le	Bouclier 5	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_9EF8B94D94B13C56	absf_shielding_06	Bouclier 6		un	le	Bouclier 6	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_DEF8B94E94B13C56	absf_shielding_07	Bouclier 7		un	le	Bouclier 7	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_1FF8B94F94B13C56	absf_shielding_08	Bouclier 8		un	le	Bouclier 8	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_5FF8B95094B13C56	absf_shielding_09	Bouclier 9		un	le	Bouclier 9	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_8291C4D6D97CC084	absf_shielding_10	Bouclier 10		un	le	Bouclier 10	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_8291C4D7D97CC085	absf_shielding_11	Bouclier 11		un	le	Bouclier 11	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_8291C4D8D97CC086	absf_shielding_12	Bouclier 12		un	le	Bouclier 12	un	le	Protège votre cible, vous obtenez un pourcentage des dégâts reçus. L'efficacité dépend de votre type de boucliers et vous devez vous trouver à moins de 5 mètres de l'entité que vous protégez. 
_1DACB21EC9E14B51	ABHFPPA01	Prospection de Base		une	la	Prospection de Base	une	la	Prospection permettant de faire apparaître une source. Comprend un temps d'extraction supplémentaire de 2,5 s., par rapport aux sources de matières premières naturelles.
_8F0C87E206E28F16	ABHFPMA01	Spécialisation/Prospection des Forêts		une	la	Spécialisations/Prospection des Forêts	des	les	Réduit la concentration consommée par les actions de recherche de gisements, ajoute un bonus au taux d'extraction des sources prospectées.
_CF6C7FE306E28B16	ABHFPMA02	Spécialisation/Prospection du Désert		une	la	Spécialisations/Prospection du Désert	des	les	Réduit la concentration consommée par les actions de recherche de gisements, ajoute un bonus au taux d'extraction des sources prospectées.
_8E6D97E406F17318	ABHFPMA03	Spécialisation/Prospection de la Jungle		une	la	Spécialisations/Prospection de la Jungle	des	les	Réduit la concentration consommée par les actions de recherche de gisements, ajoute un bonus au taux d'extraction des sources prospectées.
_FC1AE4071B754897	ABHFPMA04	Spécialisation/Prospection des Lacs		une	la	Spécialisations/Prospection des Lacs	des	les	Réduit la concentration consommée par les actions de recherche de gisements, ajoute un bonus au taux d'extraction des sources prospectées.
_57213D28799CCD13	ABHFPMA05	Spécialisation/Prospection des Primes Racines		une	la	Spécialisations/Prospection des Primes Racines	des	les	Réduit la concentration consommée par les actions de recherche de gisements, ajoute un bonus au taux d'extraction des sources prospectées.
_F31B752C68E6ABBB	ABHFPMA06	Spécialisation/Prospection d'Atys		une	la	Spécialisations/Prospection d'Atys	des	les	Réduit la concentration consommée par les actions de recherche de gisements, ajoute un bonus au taux d'extraction des sources prospectées.
_36D7DE7E168D6513	ABHFPMB01	Prospection Faible/Sèves		une	la	Prospection Faible/Sèves	une	la	Recherche les sources de matières spécifiques
_A2C1E11449FD195F	ABHFPMB02	Prospection Faible/Ambres		une	la	Prospection Faible/Ambres	une	la	Recherche les sources de matières spécifiques
_D1A5A0682A5F3084	ABHFPMB03	Prospection Faible/Boucles		une	la	Prospection Faible/Boucles	une	la	Recherche les sources de matières spécifiques
_A2C1E1128AFD195F	ABHFPMB04	Prospection Faible/Fibres		une	la	Prospection Faible/Fibres	une	la	Recherche les sources de matières spécifiques
_D105D85C275F3084	ABHFPMB05	Prospection Faible/Ecorces		une	la	Prospection Faible/Ecorces	une	la	Recherche les sources de matières spécifiques
_D195A4616B5F3084	ABHFPMB06	Prospection Faible/Graines		une	la	Prospection Faible/Graines	une	la	Recherche les sources de matières spécifiques
_36085E889BAF256A	ABHFPMB07	Prospection Faible/Carapaces		une	la	Prospection Faible/Carapaces	une	la	Recherche les sources de matières spécifiques
_A10125128DFD195F	ABHFPMB08	Prospection Faible/Résines		une	la	Prospection Faible/Résines	une	la	Recherche les sources de matières spécifiques
_D195CC6E6C5F3084	ABHFPMB09	Prospection Faible/Bois		une	la	Prospection Faible/Bois	une	la	Recherche les sources de matières spécifiques
_1B42B90DFF88084A	ABHFPMB10	Prospection Faible/Huiles		une	la	Prospection Faible/Huiles	une	la	Recherche les sources de matières spécifiques
_093B66363DB365AF	ABHFPMB11	Prospection Forte/Sèves		une	la	Prospection Forte/Sèves	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_8867E1B05DE1A117	ABHFPMB12	Prospection Forte/Ambres		une	la	Prospection Forte/Ambres	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_3D5E6727CF936725	ABHFPMB13	Prospection Forte/Boucles		une	la	Prospection Forte/Boucles	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_8867E1AE9EE1A117	ABHFPMB14	Prospection Forte/Fibres		une	la	Prospection Forte/Fibres	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_3DBE9F1BCC936725	ABHFPMB15	Prospection Forte/Ecorces		une	la	Prospection Forte/Ecorces	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_3D4E6B2010936725	ABHFPMB16	Prospection Forte/Graines		une	la	Prospection Forte/Graines	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_07D7EDB0E1E1A117	ABHFPMB17	Prospection Forte/Carapaces		une	la	Prospection Forte/Carapaces	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_87A725AEA1E1A117	ABHFPMB18	Prospection Forte/Résines		une	la	Prospection Forte/Résines	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_3D4E932D11936725	ABHFPMB19	Prospection Forte/Bois		une	la	Prospection Forte/Bois	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_C05C457E6C5F5397	ABHFPMB20	Prospection Forte/Huiles		une	la	Prospection Forte/Huiles	une	la	Recherche des matières spécifiques, offre plus de chances d'en trouver.
_10F5D056E4511F93	ABHFPMB21	Prospection/Construction		une	la	Prospection/Construction	une	la	Recherche les sources de matières spécifiques
_755F0BF4872A4E16	ABHFPMB22	Prospection/Aliment		une	la	Prospection/Aliment	une	la	Recherche les sources de matières spécifiques
_837BDCAD6BE27395	ABHFPMB23	Prospection/Goo		une	la	Prospection/Goo	une	la	Recherche les sources de matières spécifiques
_3AA019035BAF7F21	ABHFPMB24	Prospection/Insecte		une	la	Prospection/Insecte	une	la	Recherche les sources de matières spécifiques
_47CC406FAC977CE7	ABHFPMB25	Prospection/Kitin		une	la	Prospection/Kitin	une	la	Recherche les sources de matières spécifiques
_0C5868BCBE7C84F6	ABHFPMB26	Prospection/Nocif		une	la	Prospection/Nocif	une	la	Recherche les sources de matières spécifiques
_9026045A2451E38A	ABHFPMB27	Prospection/Conservateur		une	la	Prospection/Conservateur	une	la	Recherche les sources de matières spécifiques
_2AD655DE1965C1D0	ABHFPRMFMA02	Prospection de Sève Ardente		une	la	Prospection de Sève Ardente	une	la	 
_2449BA213BE9F5E9	ABHFPRMFMA03	Prospection de Sève de Silverweed		une	la	Prospection de Sève de Silverweed	une	la	 
_EB79ED82DF28D45A	ABHFPRMFMA04	Prospection de Sève de Visc		une	la	Prospection de Sève de Visc	une	la	 
_A90AE0D025559FCC	ABHFPRMFMA05	Prospection de Sève de Dante		une	la	Prospection de Sève de Dante	une	la	 
_E90AE0CC2365D3CD	ABHFPRMFMA06	Prospection de Sève d'Enola		une	la	Prospection de Sève d'Enola	une	la	 
_EEAA8D8FD805C9C4	ABHFPRMFMB02	Prospection d'Ambre de Beng		une	la	Prospection d'Ambre de Beng	une	la	 
_2EAA8D8F1956B9CA	ABHFPRMFMB03	Prospection d'Ambre d'Hash		une	la	Prospection d'Ambre d'Hash	une	la	 
_6AFB19AC1085BBDA	ABHFPRMFMB04	Prospection d'Ambre de Pha		une	la	Prospection d'Ambre de Pha	une	la	 
_AAFB19AC1085BBDD	ABHFPRMFMB05	Prospection d'Ambre de Sha		une	la	Prospection d'Ambre de Sha	une	la	 
_EAFB19AC1065D7DD	ABHFPRMFMB06	Prospection d'Ambre de Soo		une	la	Prospection d'Ambre de Soo	une	la	 
_2AFB19AC1055EFE4	ABHFPRMFMB07	Prospection d'Ambre de Zun		une	la	Prospection d'Ambre de Zun	une	la	 
_1DDE5D46B1F9E5C8	ABHFPRMFMC02	Prospection de Boucles de Bois de Patee		une	la	Prospection de Boucles de Bois de Patee	une	la	
_A6C62ADFFD4CE4E3	ABHFPRMFMC03	Prospection de Boucles de Bois de Nita		une	la	Prospection de Boucles de Bois de Nita	une	la	
_FDAB0624675E79A6	ABHFPRMFMC04	Prospection de Boucles de Bois de Scrath		une	la	Prospection de Boucles de Bois de Scrath	une	la	
_DEDE5D5A3498E5CC	ABHFPRMFMC05	Prospection de Boucles de Bois de Tansy		une	la	Prospection de Boucles de Bois de Tansy	une	la	
_67C62ADFFDEBC4EE	ABHFPRMFMC06	Prospection de Boucles de Bois de Yana		une	la	Prospection de Boucles de Bois de Yana	une	la	
_ABC720ACDBDDCDD7	ABHFPRMFMD02	Prospection de Fibre d'Anete		une	la	Prospection de Fibre d'Anete	une	la	 
_29FB11B11065EFCC	ABHFPRMFMD03	Prospection de Fibre de Buo		une	la	Prospection de Fibre de Buo	une	la	 
_6F6AA98FDA351DC6	ABHFPRMFMD04	Prospection de Fibre de Dzao		une	la	Prospection de Fibre de Dzao	une	la	 
_AAFB11B110C6BBDD	ABHFPRMFMD05	Prospection de Fibre de Shu		une	la	Prospection de Fibre de Shu	une	la	 
_9BDBCD87760DF5A8	ABHFPRMFME02	Prospection d'Écorces de Beckers		une	la	Prospection d'Écorces de Beckers	une	la	
_AD08142D395F399D	ABHFPRMFME03	Prospection d'Écorces de Perfling		une	la	Prospection d'Écorces de Perfling	une	la	
_626555AC103DD9D6	ABHFPRMFME04	Prospection d'Écorces d'Adriel		une	la	Prospection d'Écorces d'Adriel	une	la	
_A26549BF0F5DEDE2	ABHFPRMFME05	Prospection d'Écorces de Mitexi		une	la	Prospection d'Écorces de Mitexi	une	la	
_2DEB798B22B61FD2	ABHFPRMFME06	Prospection d'Écorces d'Oath		une	la	Prospection d'Écorces d'Oath	une	la	
_9BFA95AB770DF5BA	ABHFPRMFMF02	Prospection de Graines de Caprice		une	la	Prospection de Graines de Caprice	une	la	 
_65652DB518CD99EC	ABHFPRMFMF03	Prospection de Graines de Sarina		une	la	Prospection de Graines de Sarina	une	la	 
_1CBAC1B1775DF5CA	ABHFPRMFMF04	Prospection de Graines de Saurona		une	la	Prospection de Graines de Saurona	une	la	 
_E66565B05B6CB9EC	ABHFPRMFMF05	Prospection de Graines de Silvio		une	la	Prospection de Graines de Silvio	une	la	 
_AB2B19BE10E5BFC6	ABHFPRMFMG02	Prospection de Grosses Carapaces		une	la	Prospection de Grosses Carapaces	une	la	 
_EF5AE98F5D66F1CC	ABHFPRMFMG03	Prospection de Carapaces Mignonnes		une	la	Prospection de Carapaces Mignonnes	une	la	 
_EC982CC0594DEDE1	ABHFPRMFMG04	Prospection de Carapaces Cornées		une	la	Prospection de Carapaces Cornées	une	la	 
_2C982CBB5A3CE5EC	ABHFPRMFMG05	Prospection de Carapaces Intelligentes		une	la	Prospection de Carapaces Intelligentes	une	la	 
_2828CA357D6DCDA4	ABHFPRMFMG06	Prospection de Carapaces Fragmentées		une	la	Prospection de Carapaces Fragmentées	une	la	 
_322AED8F5876D5CD	ABHFPRMFMI02	Prospection de Résine de Colle		une	la	Prospection de Résine de Colle	une	la	 
_722AED8FD805F9CA	ABHFPRMFMI03	Prospection de Résine de Dung		une	la	Prospection de Résine de Dung	une	la	 
_B32AED8FD805F9CC	ABHFPRMFMI04	Prospection de Résine de Fung		une	la	Prospection de Résine de Fung	une	la	 
_F32AED8F9A15E1D3	ABHFPRMFMI05	Prospection de Résine de Lune		une	la	Prospection de Résine de Lune	une	la	 
_26653DC0162CC5E4	ABHFPRMFMJ02	Prospection de Bois d'Abhaya		une	la	Prospection de Bois d'Abhaya	une	la	 
_714928D01C15E1D1	ABHFPRMFMJ03	Prospection de Bois d'Eyota		une	la	Prospection de Bois d'Eyota	une	la	
_1CFAD1ABF5DC1DC6	ABHFPRMFMJ04	Prospection de Bois de Kachine		une	la	Prospection de Bois de Kachine	une	la	 
_E7653DAE17EDF9F0	ABHFPRMFMJ05	Prospection de Bois de Motega		une	la	Prospection de Bois de Motega	une	la	 
_6CCBE18B60451FD0	ABHFPRMFMJ06	Prospection de Bois de Tama		une	la	Prospection de Bois de Tama	une	la	 
_C054F46F0A64646B	ABHFPRMFMK02	Prospection de Feuille morte		une	la	Prospection de Feuille morte	une	la	 
_CCE5E8BB1245888E	ABHFPRMFMK03	Prospection de Résine fraîche		une	la	Prospection de Résine fraîche	une	la	 
_5940C0815C526D38	ABHFPRMFMK04	Prospection de Bois frais		une	la	Prospection de Bois frais	une	la	 
_D1CE0D4786422D34	ABHFPRMFMK05	Prospection de Bois sec		une	la	Prospection de Bois sec	une	la	 
_204BB1E66559D4DD	ABHFPRMFMK06	Prospection de Sciure de bois humide		une	la	Prospection de Sciure de bois humide	une	la	 
_5C470CE4D525C1CD	ABHFPRMFMK07	Prospection de Petite feuille de Roseau		une	la	Prospection de Petite feuille de Roseau	une	la	 
_9D470CDD933691C6	ABHFPRMFMK08	Prospection de Grande feuille de Roseau		une	la	Prospection de Grande feuille de Roseau	une	la	 
_DD470CEC5525B1C1	ABHFPRMFMK09	Prospection de Feuille de Roseau géante		une	la	Prospection de Feuille de Roseau géante	une	la	 
_D5FFC0815C52893B	ABHFPRMFMK10	Prospection d'Écorce fraîche		une	la	Prospection d'Écorce fraîche	une	la	 
_910FD53286422D34	ABHFPRMFMK11	Prospection d'Écorce sèche		une	la	Prospection d'Écorce sèche	une	la	 
_C1346895F9E59877	ABHFPRMFMK12	Prospection de Fibre sèche		une	la	Prospection de Fibre sèche	une	la	 
_D57159399CD2612C	ABHFPRMFMK13	Prospection de Fibre humide		une	la	Prospection de Fibre humide	une	la	 
_30660DA5F9D842A3	ABHFPRMFMK14	Prospection de Petite carapace nacrée		une	la	Prospection de Petite carapace nacrée	une	la	 
_70660D9EB7E9129C	ABHFPRMFMK15	Prospection de Grande carapace nacrée		une	la	Prospection de Grande carapace nacrée	une	la	 
_B0660DAD79D83297	ABHFPRMFMK16	Prospection de Carapace nacrée géante		une	la	Prospection de Carapace nacrée géante	une	la	 
_CDD5E8BF51E59889	ABHFPRMFMK17	Prospection de Petite perle		une	la	Prospection de Petite perle	une	la	 
_0ED5E8B80FF66882	ABHFPRMFMK18	Prospection de Grande perle		une	la	Prospection de Grande perle	une	la	 
_4ED5E8C7D1E5887D	ABHFPRMFMK19	Prospection de Perle géante		une	la	Prospection de Perle géante	une	la	 
_DDB8569E37F9F288	ABHFPRMFMK20	Prospection d'Écaille de poisson argentée		une	la	Prospection d'Écaille de poisson argentée	une	la	 
_D4360907129A59D6	ABHFPRMFMK21	Prospection d'Écaille de poisson dorée		une	la	Prospection d'Écaille de poisson dorée	une	la	 
_83B4106F4C758C83	ABHFPRMFMK22	Prospection de Soie de ver		une	la	Prospection de Soie de ver	une	la	 
_47E231B84F558C91	ABHFPRMFMK23	Prospection de Soie d'araignée		une	la	Prospection de Soie d'araignée	une	la	 
_9CD71CF39625C1CD	ABHFPRMFMK24	Prospection de Petite tige de Roseau		une	la	Prospection de Petite tige de Roseau	une	la	 
_DCD71CEC543691C6	ABHFPRMFMK25	Prospection de Grande tige de Roseau		une	la	Prospection de Grande tige de Roseau	une	la	 
_EE528DAB6257FAA5	ABHFPRMFMK26	Prospection de Terre meuble fraîche		une	la	Prospection de Terre meuble fraîche	une	la	 
_2E528DA7DF97FAA3	ABHFPRMFMK27	Prospection de Terre meuble sèche		une	la	Prospection de Terre meuble sèche	une	la	 
_76277DCBA35932A0	ABHFPRMFMK28	Prospection de Petit fossile de plante		une	la	Prospection de Petit fossile de plante	une	la	 
_B6277DC4616A0299	ABHFPRMFMK29	Prospection de Grand fossile de plante		une	la	Prospection de Grand fossile de plante	une	la	 
_0E660DA33E96688C	ABHFPRMFMK30	Prospection de Pigment rouge		une	la	Prospection de Pigment rouge	une	la	 
_97363CE1D0F754BF	ABHFPRMFMK31	Prospection de Pigment vert		une	la	Prospection de Pigment vert	une	la	 
_E324924EE162A961	ABHFPRMFMK32	Prospection de Pigment bleu		une	la	Prospection de Pigment bleu	une	la	 
_60E1AE9EE5B4859D	ABHFPRMFMK33	Prospection de Pigment jaune		une	la	Prospection de Pigment jaune	une	la	 
_58363CDE4FB73CBA	ABHFPRMFMK34	Prospection de Pigment noir		une	la	Prospection de Pigment noir	une	la	 
