*HASH_VALUE	outpost ID	name	description
_CE80B8C4062443A4	driller_couloirbrule_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_0E80B8C4062443A4	driller_couloirbrule_marauder_u2_150b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_CE80A4C5062443A4	driller_couloirbrule_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_0E80A4C5062443A4	driller_couloirbrule_marauder_u2_200b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_CE80B8C5062443A4	driller_couloirbrule_marauder_u2_250a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_0E80B8C5062443A4	driller_couloirbrule_marauder_u2_250b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F532A2FAB7CD4ABC	driller_couloirbrule_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_3532A2FAB7CD4ABC	driller_couloirbrule_marauder_u3_150b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_F5328EFBB7CD4ABC	driller_couloirbrule_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_35328EFBB7CD4ABC	driller_couloirbrule_marauder_u3_200b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_F532A2FBB7CD4ABC	driller_couloirbrule_marauder_u3_250a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_3532A2FBB7CD4ABC	driller_couloirbrule_marauder_u3_250b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_0C0D0728EBA18C0F	driller_couloirbrule_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_4C0D0728EBA18C0F	driller_couloirbrule_marauder_u4_150b.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0C0DF329EBA18C0F	driller_couloirbrule_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_4C0DF329EBA18C0F	driller_couloirbrule_marauder_u4_200b.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0C0D0729EBA18C0F	driller_couloirbrule_marauder_u4_250a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_4C0D0729EBA18C0F	driller_couloirbrule_marauder_u4_250b.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_B0C28F47AFCE74AB	driller_dunesofexil_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_B0C28F4CAFCE74AB	driller_dunesofexil_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_B0C28F47EFCE74AB	driller_dunesofexil_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_7868EEF4634679E4	driller_dunesofexil_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut
_20CC2FD450AE3E5E	driller_dunesofexil_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_20CC2FCF90AE3E5E	driller_dunesofexil_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_E716DB0A9C1AAAE0	driller_dunesofexil_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_E716DB0F9C1AAAE0	driller_dunesofexil_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_E716DB0ADC1AAAE0	driller_dunesofexil_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_BB1ED26327E89E71	driller_dunesofexil_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_BB1ED26827E89E71	driller_dunesofexil_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_BB1ED26367E89E71	driller_dunesofexil_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_81B1489DBD676B76	driller_enchantedisle_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_8101489DBD676B76	driller_enchantedisle_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_81B14C9DBD676B76	driller_enchantedisle_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_758B82142E0906EF	driller_enchantedisle_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut
_9898609A99B17F44	driller_enchantedisle_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_9848649A99B17F44	driller_enchantedisle_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_56EC356140C9DDDA	driller_enchantedisle_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_563C356140C9DDDA	driller_enchantedisle_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_56EC396140C9DDDA	driller_enchantedisle_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_C480EE2E90D22A3A	driller_enchantedisle_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_C4D0EE2E90D22A3A	driller_enchantedisle_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_C480F22E90D22A3A	driller_enchantedisle_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_4BB0CA779F970E16	driller_fleetinggarden_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_03C01D62D0E3CF7C	driller_fleetinggarden_marauder_u1_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_AC19BFE9CAF34E7D	driller_fleetinggarden_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_1A5735606C2DE34A	driller_fleetinggarden_marauder_u2_50a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_3C6DDB842A65A169	driller_fleetinggarden_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_D8FB0A28D34541E0	driller_fleetinggarden_marauder_u3_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_924F0EC1509A2326	driller_fleetinggarden_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_468FC3F6E24E8E40	driller_fleetinggarden_marauder_u4_50a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_1F1D4C47CA0F97D2	driller_frahartowers_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_1F1D6047CA0F97D2	driller_frahartowers_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_3A83C73800BCB977	driller_frahartowers_marauder_u1_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_50A070CC49446796	driller_frahartowers_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_50A084CC49446796	driller_frahartowers_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_AA8D67C0A1AC7F2A	driller_frahartowers_marauder_u2_50a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_77525A02FAED6EAE	driller_frahartowers_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_77526E02FAED6EAE	driller_frahartowers_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_71D713FBED28E7AC	driller_frahartowers_marauder_u3_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_8E2DBF302EC1B001	driller_frahartowers_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_8E2DD3302EC1B001	driller_frahartowers_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_45DF0A547806D73D	driller_frahartowers_marauder_u4_50a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_1160327761A7F611	driller_groveconfusion_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_1160327761A7FA11	driller_groveconfusion_marauder_u1_150b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_D070327761A7F611	driller_groveconfusion_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_D070327761A7FA11	driller_groveconfusion_marauder_u1_200b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_1170327761A7F611	driller_groveconfusion_marauder_u1_250a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_1170327761A7FA11	driller_groveconfusion_marauder_u1_250b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_72C927E98C033678	driller_groveconfusion_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_72C927E98C033A78	driller_groveconfusion_marauder_u2_150b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_31D927E98C033678	driller_groveconfusion_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_31D927E98C033A78	driller_groveconfusion_marauder_u2_200b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_72D927E98C033678	driller_groveconfusion_marauder_u2_250a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_72D927E98C033A78	driller_groveconfusion_marauder_u2_250b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_021D4384EC758964	driller_groveconfusion_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_021D4384EC758D64	driller_groveconfusion_marauder_u3_150b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_C12D4384EC758964	driller_groveconfusion_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_C12D4384EC758D64	driller_groveconfusion_marauder_u3_200b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_022D4384EC758964	driller_groveconfusion_marauder_u3_250a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_022D4384EC758D64	driller_groveconfusion_marauder_u3_250b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_58FF76C112AA0B21	driller_groveconfusion_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_58FF76C112AA0F21	driller_groveconfusion_marauder_u4_150b.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_170F76C112AA0B21	driller_groveconfusion_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_170F76C112AA0F21	driller_groveconfusion_marauder_u4_200b.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_580F76C112AA0B21	driller_groveconfusion_marauder_u4_250a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_580F76C112AA0F21	driller_groveconfusion_marauder_u4_250b.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_1EFD403E4C2E8BD6	driller_groveofumbra_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_1EFD543E4C2E8BD6	driller_groveofumbra_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_1EFD403F4C2E8BD6	driller_groveofumbra_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_4F8064C3CB635B9A	driller_groveofumbra_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_BB780A0C294972FC	driller_groveofumbra_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut
_4F8064C4CB635B9A	driller_groveofumbra_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_76324EF97C0C62B2	driller_groveofumbra_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_763262F97C0C62B2	driller_groveofumbra_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_76324EFA7C0C62B2	driller_groveofumbra_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_8D0DB327B0E0A405	driller_groveofumbra_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_8D0DC727B0E0A405	driller_groveofumbra_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_8D0DB328B0E0A405	driller_groveofumbra_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_C24138B180866F97	driller_havenofpurity_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_C29138B180866F97	driller_havenofpurity_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_5C2EFC863C120308	driller_havenofpurity_marauder_u1_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_D9D850AE5CD08365	driller_havenofpurity_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_D92850AE5CD08365	driller_havenofpurity_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_8DB1200BFB37D3CC	driller_havenofpurity_marauder_u2_50a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_977C257503E8E1FB	driller_havenofpurity_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_97CC257503E8E1FB	driller_havenofpurity_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_B4630A41ECD0DAE4	driller_havenofpurity_marauder_u3_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_0510DE4253F12E5B	driller_havenofpurity_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0560DE4253F12E5B	driller_havenofpurity_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_CB3E6F6F61941C37	driller_havenofpurity_marauder_u4_50a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_9B5C5C47CAFF87D6	driller_hiddensource_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_9B5C7047CAFF87D6	driller_hiddensource_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_9B5C5C48CAFF87D6	driller_hiddensource_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_38D71215A71A6EFC	driller_hiddensource_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut
_CCDF94CC4934579A	driller_hiddensource_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_CCDF80CD4934579A	driller_hiddensource_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F3916A02FADD5EB2	driller_hiddensource_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_F3917E02FADD5EB2	driller_hiddensource_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_F3916A03FADD5EB2	driller_hiddensource_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_0A6CCF302EB1A005	driller_hiddensource_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0A6CE3302EB1A005	driller_hiddensource_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0A6CCF312EB1A005	driller_hiddensource_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_981E38763BC2EB06	driller_imperialdunes_marauder_u1_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_C9A15CFBFAE7BBCA	driller_imperialdunes_marauder_u2_50a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F0534631EB80C2E2	driller_imperialdunes_marauder_u3_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_072EAB5F60440435	driller_imperialdunes_marauder_u4_50a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_4D601A7EDF173E17	driller_knollofdissent_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_8E601A7EDF173E17	driller_knollofdissent_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_05706D691063FF7D	driller_knollofdissent_marauder_u1_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_AEC90FF00A737E7E	driller_knollofdissent_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_EFC90FF00A737E7E	driller_knollofdissent_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_1C078567ACAD134B	driller_knollofdissent_marauder_u2_50a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_3E1D2B8B6AE5D16A	driller_knollofdissent_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_7F1D2B8B6AE5D16A	driller_knollofdissent_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_DAAB5A2F13C571E1	driller_knollofdissent_marauder_u3_50a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_94FF5EC8901A5327	driller_knollofdissent_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_D5FF5EC8901A5327	driller_knollofdissent_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_483F13FD22CEBE41	driller_knollofdissent_marauder_u4_50a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_130FE2821FF7CE15	driller_knotofdementia_marauder_u1_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_540FE2821FF7CE15	driller_knotofdementia_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_131FE2821FF7CE15	driller_knotofdementia_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_7EFDBE43AC6AB6EC	driller_knotofdementia_marauder_u2_100a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut
_B578D7F44A530E7C	driller_knotofdementia_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_7488D7F44A530E7C	driller_knotofdementia_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_04CCF38FAAC56168	driller_knotofdementia_marauder_u3_100a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_45CCF38FAAC56168	driller_knotofdementia_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_04DCF38FAAC56168	driller_knotofdementia_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_5AAE26CCD0FAE325	driller_knotofdementia_marauder_u4_100a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_9BAE26CCD0FAE325	driller_knotofdementia_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_5ABE26CCD0FAE325	driller_knotofdementia_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_919FCA7CA1E8EE15	driller_lagoonsofloria_marauder_u1_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_919FCA7CA1E8F215	driller_lagoonsofloria_marauder_u1_150b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_50AFCA7CA1E8EE15	driller_lagoonsofloria_marauder_u1_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_50AFCA7CA1E8F215	driller_lagoonsofloria_marauder_u1_200b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_91AFCA7CA1E8EE15	driller_lagoonsofloria_marauder_u1_250a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_91AFCA7CA1E8F215	driller_lagoonsofloria_marauder_u1_250b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut 
_F208BFEECC442E7C	driller_lagoonsofloria_marauder_u2_150a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F208BFEECC44327C	driller_lagoonsofloria_marauder_u2_150b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_B118BFEECC442E7C	driller_lagoonsofloria_marauder_u2_200a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_B118BFEECC44327C	driller_lagoonsofloria_marauder_u2_200b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F218BFEECC442E7C	driller_lagoonsofloria_marauder_u2_250a.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F218BFEECC44327C	driller_lagoonsofloria_marauder_u2_250b.outpost_building	Angebot für Kristall-Aklareen	Rohmaterial Handwerk + Doppelportion Konsumgut 
_825CDB892CB68168	driller_lagoonsofloria_marauder_u3_150a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_825CDB892CB68568	driller_lagoonsofloria_marauder_u3_150b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_416CDB892CB68168	driller_lagoonsofloria_marauder_u3_200a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_416CDB892CB68568	driller_lagoonsofloria_marauder_u3_200b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_826CDB892CB68168	driller_lagoonsofloria_marauder_u3_250a.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_826CDB892CB68568	driller_lagoonsofloria_marauder_u3_250b.outpost_building	Angebot für Aklareen	Rohmaterial Handwerk + Konsumgut (vitesse x1.5) 
_D83E0EC652EB0325	driller_lagoonsofloria_marauder_u4_150a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_D83E0EC652EB0725	driller_lagoonsofloria_marauder_u4_150b.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_974E0EC652EB0325	driller_lagoonsofloria_marauder_u4_200a.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_974E0EC652EB0725	driller_lagoonsofloria_marauder_u4_200b.outpost_building	Angebot für besseren Aklareen	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
