*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_409B2251196C1A0D	abctrea02	Tryker Bowrifle Plan - Basic Quality		a	the				Crafting plan for Tryker bowrifles.
_BF9B12699A1C0A03	abctrea03	Tryker Launcher Plan - Basic Quality		a	the				Crafting plan for Tryker launchers.
_A5E78783B970888B	abctrea06	Tryker Rifle Plan - Basic Quality		a	the				Crafting plan for Tryker rifles.
_3BDB8ECA8F007CFD	abczrea05	Zoraï Bowpistol Plan - Basic Quality		a	the				Crafting plan for Zoraï bowpistols.
_C667B7A3C8BAF336	abczrea04	Zoraï Pistol Plan - Basic Quality		a	the				Crafting plan for Zoraï pistols.
_82AD56B2213D5AD1	abczrea01	Zoraï Autolauncher Plan - Basic Quality		a	the				Crafting plan for Zoraï autolaunchers.
_C09C77313142DF81	abczrea02	Zoraï Bowrifle Plan - Basic Quality		a	the				Crafting plan for Zoraï bowrifles.
_BC1A671637E4A785	abczrea03	Zoraï Launcher Plan - Basic Quality		a	the				Crafting plan for Zoraï launchers.
_909D15B346AFFB3C	abczrea06	Zoraï Rifle Plan - Basic Quality		a	the				Crafting plan for Zoraï rifles.
_E43CCB8829BD0906	abcfsea01	Fyros Buckler Plan - Basic Quality		a	the				Crafting plan for Fyros bucklers.
_E277339B01AA0D3D	abcfsea02	Fyros Shield Plan - Basic Quality		a	the				Crafting plan for Fyros shields.
_A6DB878F29BD0900	abcmsea01	Matis Buckler Plan - Basic Quality		a	the				Crafting plan for Matis bucklers.
_25965783C3AA0D37	abcmsea02	Matis Shield Plan - Basic Quality		a	the				Crafting plan for Matis shields.
_C31C37F6192E53A2	abctsea01	Tryker Buckler Plan - Basic Quality		a	the				Crafting plan for Tryker bucklers.
_29ACF37A20BEE2ED	abctsea02	Tryker Shield Plan - Basic Quality		a	the				Crafting plan for Tryker shields.
_669BF39C29BDFB74	abczsea01	Zoraï Buckler Plan - Basic Quality		a	the				Crafting plan for Zoraï bucklers.
_06F6839106AAFF2F	abczsea02	Zoraï Shield Plan - Basic Quality		a	the				Crafting plan for Zoraï shields.
_E23960805AF2AF45	abhf01	Forage							Forage.
_E9F9C481DC25C37E	abhq01	Quartering							Quartering.
_68847020DAB98CAC	abcraeb07	Refugee Boots		a	the				
_18A8902D59E950AD	abcraeb08	Refugee Gloves		a	the				
_E7D8F01259F8905B	abcraeb10	Refugee Sleeves		a	the				
_331A78ECF91FA36C	abcfaca01	Fyros Armor Crafting 1		a	the				Lets you make Fyros armor of quality 10.
_331A7CED391FA36C	abcfaca02	Fyros Armor Crafting 2		a	the				Lets you make Fyros armor of quality 20.
_331A80EE791FA36C	abcfaca03	Fyros Armor Crafting 3		a	the				Lets you make Fyros armor of quality 30.
_331A84EFBA1FA36C	abcfaca04	Fyros Armor Crafting 4		a	the				Lets you make Fyros armor of quality 40.
_331A88F0FA1FA36C	abcfaca05	Fyros Armor Crafting 5		a	the				Lets you make Fyros armor of quality 50.
_331A8CF13A1FA36C	abcfaca06	Fyros Armor Crafting 6		a	the				Lets you make Fyros armor of quality 60.
_331A90F27A1FA36C	abcfaca07	Fyros Armor Crafting 7		a	the				Lets you make Fyros armor of quality 70.
_331A94F3BB1FA36C	abcfaca08	Fyros Armor Crafting 8		a	the				Lets you make Fyros armor of quality 80.
_331A98F4FB1FA36C	abcfaca09	Fyros Armor Crafting 9		a	the				Lets you make Fyros armor of quality 90.
_363B0F71CD086B03	abcfaca10	Fyros Armor Crafting 10		a	the				Lets you make Fyros armor of quality 100.
_763B0F73CD086B03	abcfaca11	Fyros Armor Crafting 11		a	the				Lets you make Fyros armor of quality 110.
_B63B0F75CD086B03	abcfaca12	Fyros Armor Crafting 12		a	the				Lets you make Fyros armor of quality 120.
_F63B0F77CD086B03	abcfaca13	Fyros Armor Crafting 13		a	the				Lets you make Fyros armor of quality 130.
_373B0F79CD086B03	abcfaca14	Fyros Armor Crafting 14		a	the				Lets you make Fyros armor of quality 140.
_773B0F7BCD086B03	abcfaca15	Fyros Armor Crafting 15		a	the				Lets you make Fyros armor of quality 150.
_B73B0F7DCD086B03	abcfaca16	Fyros Armor Crafting 16		a	the				Lets you make Fyros armor of quality 160.
_F73B0F7FCD086B03	abcfaca17	Fyros Armor Crafting 17		a	the				Lets you make Fyros armor of quality 170.
_383B0F81CD086B03	abcfaca18	Fyros Armor Crafting 18		a	the				Lets you make Fyros armor of quality 180.
_783B0F83CD086B03	abcfaca19	Fyros Armor Crafting 19		a	the				Lets you make Fyros armor of quality 190.
_364B0F714D086B03	abcfaca20	Fyros Armor Crafting 20		a	the				Lets you make Fyros armor of quality 200.
_764B0F734D086B03	abcfaca21	Fyros Armor Crafting 21		a	the				Lets you make Fyros armor of quality 210.
_B64B0F754D086B03	abcfaca22	Fyros Armor Crafting 22		a	the				Lets you make Fyros armor of quality 220.
_F64B0F774D086B03	abcfaca23	Fyros Armor Crafting 23		a	the				Lets you make Fyros armor of quality 230.
_374B0F794D086B03	abcfaca24	Fyros Armor Crafting 24		a	the				Lets you make Fyros armor of quality 240.
_774B0F7B4D086B03	abcfaca25	Fyros Armor Crafting 25		a	the				Lets you make Fyros armor of quality 250.
_682FD778F0E25101	abcfmca01	Fyros Melee Weapon Crafting 1		a	the				Lets you make Fyros melee weapons of quality 10.
_682FD77930E25501	abcfmca02	Fyros Melee Weapon Crafting 2		a	the				Lets you make Fyros melee weapons of quality 20.
_682FD77A70E25901	abcfmca03	Fyros Melee Weapon Crafting 3		a	the				Lets you make Fyros melee weapons of quality 30.
_682FD77BB1E25D01	abcfmca04	Fyros Melee Weapon Crafting 4		a	the				Lets you make Fyros melee weapons of quality 40.
_682FD77CF1E26101	abcfmca05	Fyros Melee Weapon Crafting 5		a	the				Lets you make Fyros melee weapons of quality 50.
_682FD77D31E26501	abcfmca06	Fyros Melee Weapon Crafting 6		a	the				Lets you make Fyros melee weapons of quality 60.
_682FD77E71E26901	abcfmca07	Fyros Melee Weapon Crafting 7		a	the				Lets you make Fyros melee weapons of quality 70.
_682FD77FB2E26D01	abcfmca08	Fyros Melee Weapon Crafting 8		a	the				Lets you make Fyros melee weapons of quality 80.
_682FD780F2E27101	abcfmca09	Fyros Melee Weapon Crafting 9		a	the				Lets you make Fyros melee weapons of quality 90.
_76882F5E0CC9D249	abcfmca10	Fyros Melee Weapon Crafting 10		a	the				Lets you make Fyros melee weapons of quality 100.
_7688335F0CD9D249	abcfmca11	Fyros Melee Weapon Crafting 11		a	the				Lets you make Fyros melee weapons of quality 110.
_768837600CE9D249	abcfmca12	Fyros Melee Weapon Crafting 12		a	the				Lets you make Fyros melee weapons of quality 120.
_76883B610CF9D249	abcfmca13	Fyros Melee Weapon Crafting 13		a	the				Lets you make Fyros melee weapons of quality 130.
_76883F620C09D249	abcfmca14	Fyros Melee Weapon Crafting 14		a	the				Lets you make Fyros melee weapons of quality 140.
_768843630C19D249	abcfmca15	Fyros Melee Weapon Crafting 15		a	the				Lets you make Fyros melee weapons of quality 150.
_768847640C29D249	abcfmca16	Fyros Melee Weapon Crafting 16		a	the				Lets you make Fyros melee weapons of quality 160.
_76884B650C39D249	abcfmca17	Fyros Melee Weapon Crafting 17		a	the				Lets you make Fyros melee weapons of quality 170.
_76884F660C49D249	abcfmca18	Fyros Melee Weapon Crafting 18		a	the				Lets you make Fyros melee weapons of quality 180.
_768853670C59D249	abcfmca19	Fyros Melee Weapon Crafting 19		a	the				Lets you make Fyros melee weapons of quality 190.
_76882F5F4CC9D649	abcfmca20	Fyros Melee Weapon Crafting 20		a	the				Lets you make Fyros melee weapons of quality 200.
_768833604CD9D649	abcfmca21	Fyros Melee Weapon Crafting 21		a	the				Lets you make Fyros melee weapons of quality 210.
_768837614CE9D649	abcfmca22	Fyros Melee Weapon Crafting 22		a	the				Lets you make Fyros melee weapons of quality 220.
_76883B624CF9D649	abcfmca23	Fyros Melee Weapon Crafting 23		a	the				Lets you make Fyros melee weapons of quality 230.
_76883F634C09D649	abcfmca24	Fyros Melee Weapon Crafting 24		a	the				Lets you make Fyros melee weapons of quality 240.
_768843644C19D649	abcfmca25	Fyros Melee Weapon Crafting 25		a	the				Lets you make Fyros melee weapons of quality 250.
_684FE77630335106	abcfrca01	Fyros Range Weapon Crafting 1		a	the				Lets you make Fyros range weapons of quality 10.
_684FE77770335506	abcfrca02	Fyros Range Weapon Crafting 2		a	the				Lets you make Fyros range weapons of quality 20.
_684FE778B0335906	abcfrca03	Fyros Range Weapon Crafting 3		a	the				Lets you make Fyros range weapons of quality 30.
_684FE779F1335D06	abcfrca04	Fyros Range Weapon Crafting 4		a	the				Lets you make Fyros range weapons of quality 40.
_684FE77A31336106	abcfrca05	Fyros Range Weapon Crafting 5		a	the				Lets you make Fyros range weapons of quality 50.
_684FE77B71336506	abcfrca06	Fyros Range Weapon Crafting 6		a	the				Lets you make Fyros range weapons of quality 60.
_684FE77CB1336906	abcfrca07	Fyros Range Weapon Crafting 7		a	the				Lets you make Fyros range weapons of quality 70.
_684FE77DF2336D06	abcfrca08	Fyros Range Weapon Crafting 8		a	the				Lets you make Fyros range weapons of quality 80.
_684FE77E32337106	abcfrca09	Fyros Range Weapon Crafting 9		a	the				Lets you make Fyros range weapons of quality 90.
_76C83F568EC9D24E	abcfrca10	Fyros Range Weapon Crafting 10		a	the				Lets you make Fyros range weapons of quality 100.
_76C843578ED9D24E	abcfrca11	Fyros Range Weapon Crafting 11		a	the				Lets you make Fyros range weapons of quality 110.
_76C847588EE9D24E	abcfrca12	Fyros Range Weapon Crafting 12		a	the				Lets you make Fyros range weapons of quality 120.
_76C84B598EF9D24E	abcfrca13	Fyros Range Weapon Crafting 13		a	the				Lets you make Fyros range weapons of quality 130.
_76C84F5A8E09D24E	abcfrca14	Fyros Range Weapon Crafting 14		a	the				Lets you make Fyros range weapons of quality 140.
_76C8535B8E19D24E	abcfrca15	Fyros Range Weapon Crafting 15		a	the				Lets you make Fyros range weapons of quality 150.
_76C8575C8E29D24E	abcfrca16	Fyros Range Weapon Crafting 16		a	the				Lets you make Fyros range weapons of quality 160.
_76C85B5D8E39D24E	abcfrca17	Fyros Range Weapon Crafting 17		a	the				Lets you make Fyros range weapons of quality 170.
_76C85F5E8E49D24E	abcfrca18	Fyros Range Weapon Crafting 18		a	the				Lets you make Fyros range weapons of quality 180.
_76C8635F8E59D24E	abcfrca19	Fyros Range Weapon Crafting 19		a	the				Lets you make Fyros range weapons of quality 190.
_76C83F57CEC9D64E	abcfrca20	Fyros Range Weapon Crafting 20		a	the				Lets you make Fyros range weapons of quality 200.
_76C84358CED9D64E	abcfrca21	Fyros Range Weapon Crafting 21		a	the				Lets you make Fyros range weapons of quality 210.
_76C84759CEE9D64E	abcfrca22	Fyros Range Weapon Crafting 22		a	the				Lets you make Fyros range weapons of quality 220.
_76C84B5ACEF9D64E	abcfrca23	Fyros Range Weapon Crafting 23		a	the				Lets you make Fyros range weapons of quality 230.
_76C84F5BCE09D64E	abcfrca24	Fyros Range Weapon Crafting 24		a	the				Lets you make Fyros range weapons of quality 240.
_76C8535CCE19D64E	abcfrca25	Fyros Range Weapon Crafting 25		a	the				Lets you make Fyros range weapons of quality 250.
_9D2EB95E3CDCE169	abcfpca01	Fyros Ammo Crafting 1		a	the				Lets you make Fyros ammo of quality 10.
_9D2EB95F3CECE569	abcfpca02	Fyros Ammo Crafting 2		a	the				Lets you make Fyros ammo of quality 20.
_9D2EB9603CFCE969	abcfpca03	Fyros Ammo Crafting 3		a	the				Lets you make Fyros ammo of quality 30.
_9D2EB9613C0CED69	abcfpca04	Fyros Ammo Crafting 4		a	the				Lets you make Fyros ammo of quality 40.
_9D2EB9623C1CF169	abcfpca05	Fyros Ammo Crafting 5		a	the				Lets you make Fyros ammo of quality 50.
_9D2EB9633C2CF569	abcfpca06	Fyros Ammo Crafting 6		a	the				Lets you make Fyros ammo of quality 60.
_9D2EB9643C3CF969	abcfpca07	Fyros Ammo Crafting 7		a	the				Lets you make Fyros ammo of quality 70.
_9D2EB9653C4CFD69	abcfpca08	Fyros Ammo Crafting 8		a	the				Lets you make Fyros ammo of quality 80.
_9D2EB9663C5C0169	abcfpca09	Fyros Ammo Crafting 9		a	the				Lets you make Fyros ammo of quality 90.
_2FA96D91EE248866	abcfpca10	Fyros Ammo Crafting 10		a	the				Lets you make Fyros ammo of quality 100.
_2FA96D93EE348866	abcfpca11	Fyros Ammo Crafting 11		a	the				Lets you make Fyros ammo of quality 110.
_2FA96D95EE448866	abcfpca12	Fyros Ammo Crafting 12		a	the				Lets you make Fyros ammo of quality 120.
_2FA96D97EE548866	abcfpca13	Fyros Ammo Crafting 13		a	the				Lets you make Fyros ammo of quality 130.
_2FA96D99EE648866	abcfpca14	Fyros Ammo Crafting 14		a	the				Lets you make Fyros ammo of quality 140.
_2FA96D9BEE748866	abcfpca15	Fyros Ammo Crafting 15		a	the				Lets you make Fyros ammo of quality 150.
_2FA96D9DEE848866	abcfpca16	Fyros Ammo Crafting 16		a	the				Lets you make Fyros ammo of quality 160.
_2FA96D9FEE948866	abcfpca17	Fyros Ammo Crafting 17		a	the				Lets you make Fyros ammo of quality 170.
_2FA96DA1EEA48866	abcfpca18	Fyros Ammo Crafting 18		a	the				Lets you make Fyros ammo of quality 180.
_2FA96DA3EEB48866	abcfpca19	Fyros Ammo Crafting 19		a	the				Lets you make Fyros ammo of quality 190.
_2FA96D916E248C66	abcfpca20	Fyros Ammo Crafting 20		a	the				Lets you make Fyros ammo of quality 200.
_2FA96D936E348C66	abcfpca21	Fyros Ammo Crafting 21		a	the				Lets you make Fyros ammo of quality 210.
_2FA96D956E448C66	abcfpca22	Fyros Ammo Crafting 22		a	the				Lets you make Fyros ammo of quality 220.
_2FA96D976E548C66	abcfpca23	Fyros Ammo Crafting 23		a	the				Lets you make Fyros ammo of quality 230.
_2FA96D996E648C66	abcfpca24	Fyros Ammo Crafting 24		a	the				Lets you make Fyros ammo of quality 240.
_2FA96D9B6E748C66	abcfpca25	Fyros Ammo Crafting 25		a	the				Lets you make Fyros ammo of quality 250.
_BFE43597E8DF94A3	abcfsca01	Fyros Shield Crafting 1		a	the				Lets you make Fyros shields of quality 10.
_FFE4359828DF94A3	abcfsca02	Fyros Shield Crafting 2		a	the				Lets you make Fyros shields of quality 20.
_3FE4359968DF94A3	abcfsca03	Fyros Shield Crafting 3		a	the				Lets you make Fyros shields of quality 30.
_80E4359AA9DF94A3	abcfsca04	Fyros Shield Crafting 4		a	the				Lets you make Fyros shields of quality 40.
_C0E4359BE9DF94A3	abcfsca05	Fyros Shield Crafting 5		a	the				Lets you make Fyros shields of quality 50.
_00E4359C29DF94A3	abcfsca06	Fyros Shield Crafting 6		a	the				Lets you make Fyros shields of quality 60.
_40E4359D69DF94A3	abcfsca07	Fyros Shield Crafting 7		a	the				Lets you make Fyros shields of quality 70.
_81E4359EAADF94A3	abcfsca08	Fyros Shield Crafting 8		a	the				Lets you make Fyros shields of quality 80.
_C1E4359FEADF94A3	abcfsca09	Fyros Shield Crafting 9		a	the				Lets you make Fyros shields of quality 90.
_9ACDD51150CF370E	abcfsca10	Fyros Shield Crafting 10		a	the				Lets you make Fyros shields of quality 100.
_9ACDD51350CF3B0E	abcfsca11	Fyros Shield Crafting 11		a	the				Lets you make Fyros shields of quality 110.
_9ACDD51550CF3F0E	abcfsca12	Fyros Shield Crafting 12		a	the				Lets you make Fyros shields of quality 120.
_9ACDD51750CF430E	abcfsca13	Fyros Shield Crafting 13		a	the				Lets you make Fyros shields of quality 130.
_9ACDD51950CF470E	abcfsca14	Fyros Shield Crafting 14		a	the				Lets you make Fyros shields of quality 140.
_9ACDD51B50CF4B0E	abcfsca15	Fyros Shield Crafting 15		a	the				Lets you make Fyros shields of quality 150.
_9ACDD51D50CF4F0E	abcfsca16	Fyros Shield Crafting 16		a	the				Lets you make Fyros shields of quality 160.
_9ACDD51F50CF530E	abcfsca17	Fyros Shield Crafting 17		a	the				Lets you make Fyros shields of quality 170.
_9ACDD52150CF570E	abcfsca18	Fyros Shield Crafting 18		a	the				Lets you make Fyros shields of quality 180.
_9ACDD52350CF5B0E	abcfsca19	Fyros Shield Crafting 19		a	the				Lets you make Fyros shields of quality 190.
_9ACDD511D0CF370F	abcfsca20	Fyros Shield Crafting 20		a	the				Lets you make Fyros shields of quality 200.
_9ACDD513D0CF3B0F	abcfsca21	Fyros Shield Crafting 21		a	the				Lets you make Fyros shields of quality 210.
_9ACDD515D0CF3F0F	abcfsca22	Fyros Shield Crafting 22		a	the				Lets you make Fyros shields of quality 220.
_9ACDD517D0CF430F	abcfsca23	Fyros Shield Crafting 23		a	the				Lets you make Fyros shields of quality 230.
_9ACDD519D0CF470F	abcfsca24	Fyros Shield Crafting 24		a	the				Lets you make Fyros shields of quality 240.
_9ACDD51BD0CF4B0F	abcfsca25	Fyros Shield Crafting 25		a	the				Lets you make Fyros shields of quality 250.
_15AD2D0F407E2F80	abcfjca01	Fyros Jewel Crafting 1		a	the				Lets you make Fyros jewels of quality 10.
_15AD3110408E2F80	abcfjca02	Fyros Jewel Crafting 2		a	the				Lets you make Fyros jewels of quality 20.
_15AD3511409E2F80	abcfjca03	Fyros Jewel Crafting 3		a	the				Lets you make Fyros jewels of quality 30.
_15AD391240AE2F80	abcfjca04	Fyros Jewel Crafting 4		a	the				Lets you make Fyros jewels of quality 40.
_15AD3D1340BE2F80	abcfjca05	Fyros Jewel Crafting 5		a	the				Lets you make Fyros jewels of quality 50.
_15AD411440CE2F80	abcfjca06	Fyros Jewel Crafting 6		a	the				Lets you make Fyros jewels of quality 60.
_15AD451540DE2F80	abcfjca07	Fyros Jewel Crafting 7		a	the				Lets you make Fyros jewels of quality 70.
_15AD491640EE2F80	abcfjca08	Fyros Jewel Crafting 8		a	the				Lets you make Fyros jewels of quality 80.
_15AD4D1740FE2F80	abcfjca09	Fyros Jewel Crafting 9		a	the				Lets you make Fyros jewels of quality 90.
_C13A1B8BF87E6C3B	abcfjca10	Fyros Jewel Crafting 10		a	the				Lets you make Fyros jewels of quality 100.
_013A1B8C387E6C3B	abcfjca11	Fyros Jewel Crafting 11		a	the				Lets you make Fyros jewels of quality 110.
_413A1B8D787E6C3B	abcfjca12	Fyros Jewel Crafting 12		a	the				Lets you make Fyros jewels of quality 120.
_813A1B8EB87E6C3B	abcfjca13	Fyros Jewel Crafting 13		a	the				Lets you make Fyros jewels of quality 130.
_C23A1B8FF97E6C3B	abcfjca14	Fyros Jewel Crafting 14		a	the				Lets you make Fyros jewels of quality 140.
_023A1B90397E6C3B	abcfjca15	Fyros Jewel Crafting 15		a	the				Lets you make Fyros jewels of quality 150.
_423A1B91797E6C3B	abcfjca16	Fyros Jewel Crafting 16		a	the				Lets you make Fyros jewels of quality 160.
_823A1B92B97E6C3B	abcfjca17	Fyros Jewel Crafting 17		a	the				Lets you make Fyros jewels of quality 170.
_C33A1B93FA7E6C3B	abcfjca18	Fyros Jewel Crafting 18		a	the				Lets you make Fyros jewels of quality 180.
_033A1B943A7E6C3B	abcfjca19	Fyros Jewel Crafting 19		a	the				Lets you make Fyros jewels of quality 190.
_C14A1B8B388E6C3B	abcfjca20	Fyros Jewel Crafting 20		a	the				Lets you make Fyros jewels of quality 200.
_014A1B8C788E6C3B	abcfjca21	Fyros Jewel Crafting 21		a	the				Lets you make Fyros jewels of quality 210.
_414A1B8DB88E6C3B	abcfjca22	Fyros Jewel Crafting 22		a	the				Lets you make Fyros jewels of quality 220.
_814A1B8EF88E6C3B	abcfjca23	Fyros Jewel Crafting 23		a	the				Lets you make Fyros jewels of quality 230.
_C24A1B8F398E6C3B	abcfjca24	Fyros Jewel Crafting 24		a	the				Lets you make Fyros jewels of quality 240.
_024A1B90798E6C3B	abcfjca25	Fyros Jewel Crafting 25		a	the				Lets you make Fyros jewels of quality 250.
_700994ECF91F8B68	abcmaca01	Matis Armor Crafting 1		a	the				Lets you make Matis armor of quality 10.
_700998ED391F8B68	abcmaca02	Matis Armor Crafting 2		a	the				Lets you make Matis armor of quality 20.
_70099CEE791F8B68	abcmaca03	Matis Armor Crafting 3		a	the				Lets you make Matis armor of quality 30.
_7009A0EFBA1F8B68	abcmaca04	Matis Armor Crafting 4		a	the				Lets you make Matis armor of quality 40.
_7009A4F0FA1F8B68	abcmaca05	Matis Armor Crafting 5		a	the				Lets you make Matis armor of quality 50.
_7009A8F13A1F8B68	abcmaca06	Matis Armor Crafting 6		a	the				Lets you make Matis armor of quality 60.
_7009ACF27A1F8B68	abcmaca07	Matis Armor Crafting 7		a	the				Lets you make Matis armor of quality 70.
_7009B0F3BB1F8B68	abcmaca08	Matis Armor Crafting 8		a	the				Lets you make Matis armor of quality 80.
_7009B4F4FB1F8B68	abcmaca09	Matis Armor Crafting 9		a	the				Lets you make Matis armor of quality 90.
_3BBA2B71CDA873E5	abcmaca10	Matis Armor Crafting 10		a	the				Lets you make Matis armor of quality 100.
